region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
1,7,44.98,44.98,30.0,0.0,51,1.0
2,1,44.98,44.98,30.0,0.0,51,1.0
1,7,59.98,59.99,30.0,0.0,46,0.0
2,9,44.98,44.98,30.0,1.0,51,1.0
1,8,34.99,34.99,30.0,0.0,46,1.0
0,7,49.97,49.97,30.0,0.0,51,1.0
2,12,34.99,34.99,30.0,0.0,36,1.0
2,1,44.98,44.98,30.0,0.0,51,1.0
1,14,49.97,49.97,30.0,0.0,51,0.0
2,10,34.99,34.99,30.0,0.0,46,0.0
2,12,32.99,32.99,30.0,0.0,53,0.0
1,11,27.99,27.99,30.0,0.0,53,1.0
0,1,39.99,39.99,30.0,0.0,46,0.0
0,7,39.98,39.98,98.0,0.0,32,1.0
0,10,32.99,32.99,30.0,0.0,53,0.0
2,11,42.98,42.98,30.0,0.0,53,0.0
1,8,42.97,42.97,30.0,0.0,46,1.0
1,13,64.96,44.98,30.0,0.0,51,0.0
1,7,39.99,39.99,30.0,0.0,46,1.0
0,9,49.98,49.98,30.0,0.0,53,1.0
2,14,55.98,34.99,30.0,0.0,46,0.0
2,11,49.99,49.99,30.0,0.0,46,0.0
1,9,44.98,44.98,30.0,0.0,51,1.0
2,12,34.99,34.99,30.0,0.0,46,0.0
2,13,69.93,44.98,30.0,0.0,51,0.0
2,7,44.98,44.98,30.0,0.0,46,1.0
2,9,39.98,39.98,214.0,0.0,32,0.0
2,11,39.99,39.99,30.0,0.0,53,1.0
2,1,39.99,39.99,30.0,0.0,46,0.0
1,13,29.99,29.99,30.0,0.0,53,0.0
2,14,39.98,39.98,113.0,0.0,32,1.0
1,1,29.99,29.99,30.0,0.0,53,1.0
2,7,39.99,39.99,30.0,0.0,53,0.0
1,1,19.99,19.99,30.0,0.0,32,0.0
2,10,59.98,59.98,30.0,0.0,46,0.0
0,10,45.97,43.98,30.0,0.0,46,1.0
1,1,44.98,44.98,30.0,0.0,51,1.0
1,8,44.99,44.99,30.0,0.0,32,1.0
2,11,44.98,44.98,30.0,0.0,51,1.0
2,1,44.98,44.98,30.0,0.0,46,0.0
1,8,44.99,44.99,30.0,0.0,46,1.0
2,0,39.98,39.98,30.0,0.0,46,1.0
2,8,34.99,34.99,30.0,0.0,46,1.0
2,7,42.98,42.98,30.0,0.0,53,0.0
2,8,29.99,29.99,30.0,0.0,53,0.0
2,1,29.99,29.99,30.0,0.0,46,1.0
1,8,39.99,39.99,30.0,0.0,46,1.0
2,14,69.93,39.99,30.0,0.0,46,1.0
0,13,59.99,59.99,30.0,0.0,46,1.0
1,13,44.98,44.98,30.0,0.0,46,1.0
1,9,39.99,39.99,30.0,0.0,53,1.0
1,11,29.99,29.99,30.0,0.0,53,0.0
1,14,32.99,32.99,30.0,0.0,53,1.0
1,1,11.98,11.98,116.0,0.0,28,0.0
2,7,129.96,43.97,129.0,0.0,32,1.0
1,7,44.98,44.98,30.0,0.0,51,0.0
1,4,39.99,39.99,30.0,0.0,46,1.0
0,9,47.99,47.99,30.0,0.0,53,1.0
0,13,57.95,44.98,30.0,0.0,51,0.0
1,12,49.99,49.99,30.0,0.0,46,1.0
2,13,64.96,39.99,30.0,0.0,53,0.0
1,12,34.98,34.98,30.0,0.0,46,0.0
0,10,34.99,34.99,30.0,0.0,46,1.0
1,7,44.98,44.98,30.0,0.0,46,1.0
2,13,29.99,29.99,30.0,0.0,41,1.0
1,9,49.99,49.99,30.0,0.0,46,1.0
0,0,44.98,44.98,30.0,0.0,46,0.0
1,8,44.98,44.98,30.0,0.0,46,1.0
1,8,44.98,44.98,30.0,1.0,51,1.0
1,4,39.99,39.99,30.0,0.0,46,1.0
0,10,54.99,54.99,30.0,0.0,46,0.0
1,12,49.97,49.97,30.0,0.0,51,0.0
2,11,44.98,44.98,30.0,0.0,51,0.0
0,1,44.98,44.98,30.0,0.0,51,0.0
1,7,34.99,34.99,30.0,0.0,46,0.0
0,13,57.97,32.99,637.0,0.0,53,0.0
2,11,35.97,35.97,30.0,0.0,23,0.0
2,8,42.97,42.97,30.0,0.0,53,0.0
2,7,44.98,44.98,30.0,0.0,46,1.0
2,10,42.98,42.98,30.0,0.0,53,1.0
0,13,75.32,76.79,30.0,0.0,13,1.0
0,12,59.98,34.99,30.0,0.0,46,1.0
2,7,44.98,44.98,30.0,0.0,46,1.0
2,1,39.99,39.99,30.0,0.0,46,1.0
0,10,59.98,34.99,30.0,0.0,53,1.0
1,9,58.97,37.99,30.0,0.0,53,1.0
2,12,37.99,37.99,30.0,0.0,53,0.0
2,8,29.99,29.99,30.0,0.0,46,0.0
2,9,60.97,42.98,30.0,0.0,53,0.0
2,12,57.98,37.99,30.0,0.0,53,1.0
2,7,34.99,34.99,30.0,0.0,46,1.0
2,8,19.99,19.99,30.0,0.0,48,0.0
1,7,47.99,47.99,30.0,0.0,53,0.0
2,7,34.99,34.99,30.0,0.0,51,1.0
1,7,29.99,29.99,30.0,0.0,53,1.0
2,7,44.98,44.98,30.0,0.0,51,0.0
2,11,64.96,44.96,30.0,0.0,51,1.0
2,11,39.99,39.99,30.0,0.0,46,1.0
0,10,39.99,39.99,30.0,0.0,46,1.0
1,7,34.99,34.99,30.0,0.0,46,0.0
0,13,34.99,34.99,30.0,0.0,32,1.0
2,14,42.97,42.97,30.0,0.0,46,0.0
2,14,44.98,44.98,30.0,0.0,46,1.0
2,11,44.98,44.98,30.0,0.0,51,0.0
1,7,44.98,44.98,30.0,0.0,51,1.0
0,4,34.99,34.99,30.0,0.0,46,1.0
1,13,54.97,44.98,30.0,0.0,46,1.0
0,4,50.84,50.84,30.0,0.0,8,0.0
2,10,64.98,39.99,30.0,0.0,53,0.0
2,7,39.99,39.99,30.0,0.0,46,0.0
1,14,54.98,54.98,30.0,0.0,46,1.0
0,11,49.97,49.97,30.0,0.0,51,0.0
2,10,44.98,44.98,30.0,0.0,51,0.0
0,13,59.98,39.99,30.0,0.0,53,1.0
2,10,69.96,44.98,30.0,0.0,51,1.0
2,12,44.98,44.98,30.0,0.0,55,0.0
1,10,44.98,44.98,30.0,0.0,46,0.0
2,10,39.98,39.98,116.0,0.0,32,1.0
2,13,44.98,44.98,30.0,0.0,46,0.0
1,12,44.98,44.98,30.0,0.0,51,1.0
2,13,53.33,32.99,30.0,0.0,46,1.0
2,7,29.99,29.99,30.0,0.0,41,1.0
2,7,44.98,44.98,30.0,0.0,51,1.0
1,12,49.99,49.99,30.0,0.0,32,0.0
1,0,44.98,44.98,30.0,0.0,51,1.0
2,10,44.98,44.98,30.0,0.0,51,1.0
1,7,19.99,19.99,30.0,0.0,28,1.0
1,11,44.98,44.98,30.0,0.0,51,0.0
2,9,44.98,44.98,30.0,0.0,23,1.0
1,9,39.98,39.98,136.0,0.0,32,0.0
0,9,39.98,39.98,30.0,0.0,51,1.0
2,10,34.99,34.99,30.0,0.0,46,1.0
2,12,54.98,54.99,30.0,0.0,46,1.0
2,12,37.98,37.98,30.0,0.0,53,1.0
2,1,34.98,34.98,30.0,0.0,46,1.0
0,8,37.99,37.99,30.0,0.0,53,1.0
2,10,34.99,34.99,368.0,0.0,32,0.0
0,8,39.99,39.99,30.0,0.0,46,1.0
2,14,69.96,39.98,30.0,0.0,46,0.0
2,13,47.99,47.99,30.0,0.0,53,0.0
1,7,34.99,34.99,30.0,0.0,46,1.0
1,12,49.99,49.99,30.0,0.0,46,1.0
0,7,54.98,54.98,30.0,0.0,46,1.0
1,12,64.96,64.96,30.0,0.0,32,1.0
0,9,29.99,29.99,30.0,0.0,53,0.0
2,7,34.99,34.99,30.0,0.0,53,1.0
0,10,32.99,32.99,30.0,0.0,53,0.0
2,1,44.98,44.98,30.0,0.0,51,1.0
2,13,29.99,29.99,30.0,0.0,53,0.0
0,1,39.99,39.99,30.0,0.0,46,1.0
0,7,44.98,44.98,30.0,0.0,51,1.0
1,14,44.98,44.98,30.0,0.0,51,0.0
1,10,44.98,44.98,30.0,0.0,51,1.0
1,7,34.99,34.99,30.0,0.0,46,0.0
2,11,49.99,49.99,30.0,0.0,51,0.0
2,3,51.98,57.98,30.0,0.0,32,0.0
1,1,39.99,39.99,30.0,0.0,53,1.0
1,12,29.99,29.99,30.0,0.0,53,0.0
1,0,27.99,27.99,30.0,0.0,35,0.0
0,4,34.99,34.99,30.0,0.0,32,1.0
1,7,34.99,34.99,30.0,0.0,46,1.0
2,12,44.98,44.98,30.0,0.0,51,0.0
2,8,34.99,34.99,30.0,0.0,46,0.0
1,8,34.99,34.99,30.0,0.0,46,0.0
1,9,29.99,29.99,30.0,0.0,53,1.0
2,4,42.97,42.97,30.0,0.0,32,0.0
1,9,44.98,44.98,30.0,0.0,46,0.0
1,8,39.99,39.99,30.0,0.0,46,1.0
0,9,39.99,39.99,30.0,0.0,46,1.0
2,8,29.99,29.99,30.0,0.0,46,1.0
2,14,69.96,49.97,30.0,0.0,51,1.0
1,7,34.99,34.99,30.0,0.0,51,1.0
0,0,39.99,39.99,30.0,0.0,53,0.0
2,1,39.98,39.98,30.0,0.0,51,1.0
0,7,39.98,39.98,30.0,0.0,51,1.0
1,13,49.97,49.97,30.0,0.0,51,0.0
2,13,39.99,39.99,30.0,0.0,46,0.0
2,2,54.99,54.99,30.0,0.0,46,1.0
2,12,44.98,44.98,30.0,0.0,51,1.0
1,7,44.98,44.99,30.0,0.0,46,1.0
0,1,39.99,39.99,30.0,0.0,46,0.0
2,7,44.98,44.98,30.0,0.0,46,1.0
2,10,39.99,39.99,30.0,0.0,46,1.0
0,14,37.98,37.98,30.0,0.0,53,0.0
2,9,49.98,49.99,30.0,0.0,32,1.0
0,10,34.99,34.99,30.0,0.0,46,1.0
2,8,24.99,24.99,30.0,0.0,40,0.0
2,8,44.98,44.98,30.0,0.0,46,1.0
1,7,49.97,49.97,30.0,0.0,51,1.0
2,4,0.0,0.0,30.0,0.0,43,0.0
0,3,55.97,34.99,30.0,0.0,46,1.0
1,1,39.99,39.99,30.0,0.0,46,0.0
2,14,34.99,34.99,30.0,0.0,46,0.0
1,4,44.98,44.98,30.0,0.0,51,0.0
2,2,29.99,29.99,30.0,0.0,53,0.0
2,1,39.98,39.98,30.0,0.0,51,1.0
2,7,49.99,49.99,30.0,0.0,32,0.0
0,13,64.97,44.98,30.0,0.0,51,0.0
1,11,54.98,34.99,30.0,0.0,46,1.0
0,10,43.98,43.98,30.0,0.0,46,1.0
2,14,52.98,52.98,30.0,0.0,53,0.0
2,14,52.93,57.96,30.0,0.0,38,0.0
0,9,34.99,34.99,30.0,0.0,46,1.0
1,11,44.98,44.98,30.0,0.0,46,1.0
2,14,27.98,27.98,137.0,0.0,35,0.0
2,11,39.99,39.99,30.0,0.0,11,0.0
2,11,47.96,47.96,30.0,0.0,32,0.0
0,1,53.98,53.98,30.0,0.0,46,1.0
1,14,54.99,54.99,30.0,0.0,46,0.0
2,14,32.99,32.99,30.0,0.0,46,1.0
1,9,39.99,39.99,30.0,0.0,46,1.0
0,8,49.99,49.99,30.0,0.0,53,1.0
2,1,59.98,59.98,30.0,0.0,51,0.0
0,9,39.99,39.99,30.0,0.0,46,1.0
1,1,39.98,39.98,30.0,0.0,32,0.0
1,9,69.96,39.99,30.0,0.0,32,1.0
1,7,44.99,44.99,695.0,0.0,32,0.0
0,13,0.0,0.0,30.0,0.0,43,0.0
2,11,44.98,44.98,30.0,0.0,46,1.0
0,12,37.99,37.99,30.0,0.0,53,0.0
1,1,56.94,49.97,93.0,0.0,53,0.0
1,7,39.98,39.98,30.0,0.0,51,0.0
2,7,34.98,34.98,30.0,0.0,36,0.0
1,7,44.99,44.99,30.0,0.0,46,1.0
2,14,44.98,44.98,595.0,0.0,35,0.0
2,9,32.99,32.99,277.0,0.0,35,1.0
2,10,34.99,34.99,30.0,0.0,46,1.0
1,13,39.99,39.99,30.0,0.0,53,1.0
1,13,69.97,39.99,30.0,0.0,53,1.0
2,1,39.99,39.99,30.0,0.0,46,1.0
2,10,43.98,43.98,30.0,0.0,46,0.0
2,1,44.98,44.98,30.0,0.0,51,1.0
1,7,44.98,44.98,30.0,0.0,46,1.0
2,9,44.98,44.98,30.0,0.0,46,1.0
1,7,44.98,44.98,30.0,0.0,51,1.0
2,9,19.99,19.99,30.0,0.0,28,0.0
2,11,39.98,39.98,30.0,0.0,46,1.0
2,9,47.98,47.98,30.0,0.0,53,1.0
2,7,24.99,24.99,30.0,0.0,40,1.0
2,14,54.99,54.99,30.0,0.0,46,0.0
0,13,57.97,57.97,30.0,0.0,32,1.0
1,11,44.98,44.98,30.0,0.0,53,0.0
2,12,49.97,49.97,30.0,0.0,51,0.0
1,7,44.99,44.99,30.0,0.0,32,1.0
2,1,39.99,39.99,30.0,0.0,53,0.0
0,7,34.99,34.99,30.0,0.0,46,1.0
2,8,34.99,34.99,30.0,0.0,46,0.0
0,1,37.99,37.99,30.0,0.0,53,0.0
2,8,63.96,42.98,30.0,0.0,53,1.0
1,1,44.98,44.98,30.0,0.0,51,0.0
1,3,54.99,54.99,30.0,0.0,46,0.0
0,8,49.97,49.97,30.0,0.0,51,1.0
2,7,44.97,44.97,30.0,0.0,51,0.0
2,7,34.99,34.99,30.0,0.0,46,1.0
2,9,44.98,44.98,30.0,0.0,46,0.0
2,13,32.99,32.99,30.0,0.0,53,1.0
1,9,39.98,39.98,30.0,0.0,32,1.0
2,12,49.99,49.99,30.0,0.0,51,1.0
1,9,39.99,39.99,30.0,0.0,46,0.0
1,1,39.98,39.98,30.0,0.0,46,0.0
1,1,39.98,39.98,30.0,0.0,32,0.0
1,7,34.99,34.99,30.0,0.0,46,1.0
2,7,34.99,34.99,30.0,0.0,53,1.0
2,7,49.98,49.98,30.0,0.0,51,1.0
1,13,39.99,39.99,30.0,0.0,53,1.0
2,10,37.99,37.99,30.0,0.0,53,0.0
0,13,34.99,34.99,30.0,0.0,46,0.0
1,8,39.99,39.99,30.0,0.0,46,0.0
2,10,59.98,59.98,30.0,0.0,32,1.0
2,1,44.98,44.98,30.0,0.0,51,1.0
1,10,49.98,49.98,30.0,0.0,51,1.0
2,13,63.97,63.97,30.0,0.0,46,0.0
1,8,24.99,24.99,30.0,0.0,36,0.0
0,8,29.99,29.99,30.0,0.0,53,1.0
2,2,42.97,42.97,30.0,0.0,46,0.0
2,12,54.98,54.98,30.0,0.0,46,0.0
2,10,44.98,44.98,30.0,0.0,51,1.0
2,11,42.97,42.97,30.0,0.0,32,1.0
0,9,27.99,27.99,30.0,0.0,53,1.0
2,10,44.98,44.98,30.0,0.0,46,0.0
2,8,49.99,49.99,30.0,0.0,32,0.0
2,9,49.99,49.99,30.0,0.0,46,1.0
2,8,39.98,39.98,30.0,0.0,51,0.0
2,7,34.99,34.99,30.0,0.0,46,1.0
2,7,39.99,39.99,30.0,0.0,53,1.0
2,8,49.97,49.97,30.0,0.0,51,0.0
2,1,44.98,44.98,30.0,0.0,46,0.0
2,7,39.99,39.99,30.0,0.0,46,0.0
2,10,44.89,44.98,30.0,0.0,46,0.0
0,10,42.98,42.98,30.0,0.0,53,0.0
2,11,58.98,58.98,30.0,0.0,32,1.0
1,8,44.97,44.97,30.0,0.0,51,0.0
1,2,30.95,30.95,30.0,0.0,46,1.0
2,9,39.98,39.98,30.0,0.0,51,0.0
0,12,44.98,44.98,30.0,0.0,46,1.0
0,11,19.99,19.99,30.0,0.0,46,0.0
2,4,45.38,45.37,30.0,0.0,32,0.0
2,10,42.98,42.98,30.0,0.0,53,0.0
2,1,54.99,54.99,30.0,0.0,46,1.0
2,1,39.99,39.99,30.0,0.0,53,1.0
1,13,72.93,53.93,30.0,0.0,46,1.0
2,11,34.99,34.99,30.0,0.0,46,1.0
1,7,39.99,39.99,30.0,0.0,46,1.0
1,0,49.99,49.99,30.0,0.0,32,1.0
2,9,44.98,44.98,30.0,0.0,46,0.0
0,12,37.99,37.99,30.0,0.0,53,0.0
1,10,70.98,49.99,30.0,0.0,53,1.0
1,8,37.78,37.9,30.0,0.0,32,1.0
0,9,34.99,34.99,30.0,0.0,46,0.0
1,12,49.97,49.97,30.0,0.0,32,1.0
1,7,44.97,44.97,30.0,0.0,51,0.0
0,2,44.98,44.98,30.0,0.0,46,0.0
0,14,49.95,39.98,30.0,1.0,51,1.0
2,0,39.99,39.99,30.0,0.0,46,1.0
2,7,42.97,42.97,30.0,0.0,51,1.0
2,0,39.99,39.99,30.0,0.0,46,0.0
2,1,39.99,39.99,30.0,0.0,46,1.0
2,3,32.99,32.99,30.0,0.0,53,0.0
2,1,44.98,44.98,30.0,0.0,51,0.0
2,1,39.98,39.98,30.0,0.0,46,1.0
1,2,30.95,30.95,30.0,0.0,23,0.0
2,2,34.99,34.99,30.0,0.0,46,0.0
0,14,68.94,44.98,30.0,0.0,46,0.0
2,13,44.97,44.97,30.0,0.0,51,0.0
2,9,44.98,44.98,30.0,0.0,51,1.0
2,13,49.99,49.99,30.0,0.0,36,0.0
1,9,34.99,34.99,30.0,0.0,46,1.0
0,1,34.99,34.99,30.0,0.0,46,0.0
2,8,39.98,39.98,30.0,0.0,32,1.0
2,13,34.99,34.99,30.0,0.0,46,1.0
2,7,37.99,37.99,30.0,0.0,53,1.0
0,0,44.98,44.98,30.0,0.0,51,1.0
2,12,46.97,44.97,30.0,0.0,51,0.0
1,9,49.99,49.99,30.0,0.0,46,0.0
2,8,58.77,58.77,30.0,0.0,51,1.0
1,14,49.99,49.99,30.0,0.0,46,1.0
2,13,44.98,44.98,30.0,0.0,46,1.0
2,10,34.99,34.99,30.0,0.0,46,1.0
0,8,37.98,37.98,30.0,0.0,53,0.0
2,8,34.99,34.99,30.0,0.0,46,1.0
2,7,49.98,49.98,30.0,0.0,51,1.0
0,11,44.98,44.98,30.0,0.0,51,1.0
2,7,54.99,54.99,30.0,0.0,46,0.0
2,11,44.98,44.98,30.0,0.0,51,0.0
0,13,49.97,49.97,30.0,0.0,51,1.0
2,7,39.99,39.99,30.0,0.0,53,0.0
2,9,44.97,44.97,38.0,0.0,51,0.0
0,7,44.98,44.98,30.0,0.0,46,1.0
0,8,59.96,39.99,30.0,0.0,46,0.0
1,7,34.99,34.99,30.0,0.0,46,0.0
2,9,39.98,39.98,30.0,0.0,32,0.0
2,7,49.97,49.97,30.0,0.0,51,0.0
1,9,49.99,49.99,30.0,0.0,32,1.0
1,13,47.99,47.99,30.0,0.0,53,1.0
2,9,44.98,44.98,30.0,0.0,46,0.0
0,9,39.99,39.99,30.0,0.0,53,1.0
1,13,70.98,49.99,30.0,0.0,46,0.0
0,7,49.97,49.97,30.0,0.0,51,1.0
1,1,34.99,34.99,30.0,0.0,46,1.0
1,13,54.99,54.99,30.0,0.0,46,1.0
0,13,73.97,52.98,214.0,0.0,35,0.0
1,13,44.98,44.98,30.0,0.0,51,1.0
1,0,39.99,39.99,30.0,0.0,46,0.0
1,11,62.98,62.98,309.0,0.0,32,1.0
0,10,44.98,44.98,30.0,0.0,51,0.0
2,7,29.99,29.99,30.0,0.0,46,0.0
0,7,44.98,44.98,30.0,0.0,51,0.0
2,2,34.99,34.99,30.0,0.0,46,0.0
2,4,17.99,17.99,30.0,0.0,29,1.0
1,4,29.99,29.99,30.0,0.0,53,0.0
1,4,44.98,44.98,30.0,0.0,46,0.0
2,7,29.98,29.98,30.0,0.0,46,1.0
2,1,29.99,29.99,30.0,0.0,41,0.0
2,10,62.98,62.98,30.0,0.0,46,1.0
2,8,49.97,49.97,30.0,0.0,51,0.0
1,13,37.98,37.98,30.0,0.0,53,0.0
2,8,54.98,54.98,30.0,0.0,32,1.0
2,1,49.99,49.99,30.0,0.0,46,0.0
2,14,34.99,34.99,30.0,0.0,46,1.0
1,8,44.98,44.98,30.0,0.0,51,1.0
1,14,49.97,49.97,30.0,0.0,51,0.0
1,1,34.98,34.98,30.0,0.0,46,1.0
1,7,39.98,39.98,30.0,0.0,46,0.0
0,13,30.95,36.95,30.0,0.0,46,0.0
2,9,37.99,37.99,30.0,0.0,53,1.0
0,8,34.99,34.99,30.0,0.0,46,0.0
2,9,42.98,42.98,30.0,0.0,53,1.0
1,13,39.99,39.99,30.0,0.0,46,1.0
2,1,49.97,49.97,30.0,0.0,51,1.0
2,12,47.99,47.99,30.0,0.0,53,0.0
2,11,34.99,34.99,30.0,0.0,46,0.0
1,12,42.97,42.97,30.0,0.0,46,1.0
2,3,24.99,24.99,30.0,0.0,40,0.0
2,8,34.99,34.99,30.0,0.0,46,1.0
2,1,47.98,47.98,30.0,0.0,32,1.0
0,9,44.98,44.98,30.0,0.0,51,0.0
1,7,39.99,39.99,30.0,0.0,46,1.0
1,4,39.98,39.98,30.0,0.0,46,0.0
1,8,44.98,44.98,30.0,0.0,51,1.0
1,8,34.99,34.99,30.0,0.0,46,0.0
2,10,44.98,44.98,30.0,0.0,51,1.0
1,8,39.99,39.99,30.0,0.0,46,0.0
0,7,34.99,34.99,30.0,0.0,46,1.0
2,9,34.99,34.99,30.0,0.0,53,1.0
1,9,39.99,39.99,30.0,0.0,46,0.0
2,13,44.98,44.98,30.0,0.0,51,0.0
2,8,44.99,44.99,30.0,0.0,46,1.0
1,14,52.98,52.98,30.0,0.0,32,1.0
2,8,34.99,34.99,30.0,0.0,46,1.0
1,1,39.98,39.98,30.0,0.0,51,1.0
2,2,39.99,39.99,30.0,0.0,46,1.0
1,13,48.97,48.97,30.0,0.0,46,0.0
1,8,44.98,44.98,30.0,0.0,51,1.0
2,9,63.96,42.97,30.0,0.0,46,1.0
2,1,0.0,0.0,30.0,0.0,43,0.0
2,2,48.97,49.97,30.0,0.0,51,0.0
1,11,169.92,169.92,30.0,0.0,51,0.0
1,14,37.98,37.98,30.0,0.0,53,1.0
1,4,37.98,37.98,30.0,0.0,53,0.0
2,11,42.97,42.97,30.0,0.0,32,0.0
1,7,42.98,42.98,30.0,0.0,53,0.0
2,7,34.99,34.99,30.0,0.0,46,1.0
2,12,55.98,34.99,30.0,0.0,46,0.0
2,9,39.99,39.99,30.0,0.0,53,0.0
0,9,49.97,49.97,30.0,0.0,32,1.0
0,7,61.95,39.98,30.0,0.0,53,1.0
0,10,42.98,42.98,30.0,0.0,55,1.0
0,8,32.99,32.99,30.0,0.0,53,0.0
1,1,39.98,39.98,30.0,0.0,46,0.0
1,8,24.99,24.99,30.0,0.0,40,0.0
1,8,34.99,34.99,30.0,0.0,51,0.0
1,11,32.97,32.97,30.0,0.0,3,0.0
1,4,42.97,42.97,30.0,0.0,46,0.0
1,1,29.99,29.99,30.0,0.0,53,1.0
2,10,29.99,29.99,30.0,0.0,53,0.0
2,8,43.97,43.97,30.0,0.0,46,1.0
0,11,29.99,29.99,30.0,0.0,46,1.0
0,10,39.99,39.99,30.0,0.0,46,0.0
2,4,28.84,28.74,30.0,0.0,23,0.0
0,0,44.98,44.98,30.0,0.0,46,1.0
1,8,29.99,29.99,30.0,0.0,53,1.0
2,1,39.99,39.99,30.0,0.0,53,1.0
2,9,34.99,34.99,30.0,0.0,46,1.0
1,12,39.99,39.99,30.0,0.0,53,1.0
2,3,44.98,44.98,30.0,0.0,51,1.0
2,0,34.99,34.99,30.0,0.0,46,1.0
1,2,39.98,39.98,30.0,0.0,32,0.0
2,7,44.98,44.98,30.0,0.0,51,1.0
0,8,29.99,29.99,30.0,0.0,46,0.0
0,10,62.98,62.98,30.0,0.0,32,1.0
2,10,39.99,39.99,30.0,0.0,46,1.0
2,10,34.98,34.98,30.0,0.0,46,0.0
2,1,34.98,34.98,30.0,0.0,46,1.0
2,11,39.98,39.98,254.0,0.0,32,0.0
1,4,44.98,44.98,30.0,0.0,46,0.0
2,1,42.99,42.99,30.0,0.0,53,1.0
0,9,49.99,49.99,30.0,0.0,32,1.0
1,1,42.97,42.97,30.0,0.0,46,1.0
1,10,34.99,34.99,30.0,0.0,46,0.0
2,7,39.98,39.98,30.0,0.0,46,1.0
2,7,53.98,32.99,30.0,0.0,53,0.0
2,4,29.99,29.99,30.0,1.0,36,1.0
2,12,39.99,39.99,30.0,0.0,53,0.0
2,7,44.98,44.98,30.0,0.0,51,1.0
0,2,64.97,39.99,30.0,0.0,46,0.0
1,10,73.98,62.98,129.0,0.0,32,0.0
