region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
NRW,80 and over,33.97,58.98,30.0,0.0,RED,0.0
NRW,55 - 59,34.99,34.99,30.0,0.0,RED,0.0
NRW,under 18,32.99,32.99,30.0,0.0,VF,1.0
NRW,50 - 54,44.98,44.98,30.0,0.0,VF,0.0
HSN,55 - 59,49.97,49.97,30.0,0.0,RED,0.0
NRW,75 - 79,39.98,39.98,30.0,0.0,VF,0.0
NRW,80 and over,49.96,49.97,30.0,0.0,RED,0.0
NRW,35 - 39,37.98,37.98,30.0,0.0,GIGAZUHAUSE,1.0
HSN,30 - 34,44.99,44.99,30.0,0.0,VF,1.0
HSN,25 - 29,34.99,34.99,30.0,0.0,RED,1.0
KBW,under 18,44.98,44.98,30.0,0.0,VF,1.0
NRW,55 - 59,22.97,37.98,30.0,0.0,VF,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED,1.0
KBW,80 and over,32.99,32.99,30.0,0.0,VF,1.0
NRW,65 - 69,39.99,39.99,30.0,0.0,RED,1.0
KBW,60 - 64,39.99,39.99,30.0,0.0,RED,0.0
NRW,55 - 59,58.98,58.98,30.0,0.0,RED,1.0
KBW,18 - 24,78.96,51.93,30.0,0.0,RED,0.0
KBW,55 - 59,44.98,44.98,30.0,0.0,RED,1.0
KBW,45 - 49,54.99,54.99,30.0,0.0,RED,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED,0.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF,1.0
NRW,45 - 49,52.97,52.96,30.0,0.0,GIGAZUHAUSE,1.0
HSN,80 and over,44.98,44.98,30.0,0.0,RED,1.0
NRW,under 18,69.98,39.99,30.0,0.0,GIGAZUHAUSE,0.0
HSN,25 - 29,37.99,37.99,30.0,0.0,GIGAZUHAUSE,0.0
KBW,50 - 54,54.98,34.99,30.0,0.0,RED,0.0
NRW,75 - 79,44.98,44.98,30.0,0.0,VF,1.0
HSN,18 - 24,49.99,42.99,30.0,0.0,VF,0.0
KBW,45 - 49,44.98,44.98,30.0,0.0,RED,0.0
KBW,75 - 79,39.99,39.99,30.0,0.0,RED,0.0
KBW,80 and over,33.14,58.88,30.0,0.0,RED,0.0
NRW,55 - 59,34.99,34.99,30.0,0.0,RED,0.0
KBW,35 - 39,34.99,34.99,30.0,0.0,RED,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,VF,0.0
HSN,40 - 44,49.97,49.97,30.0,0.0,VF,0.0
NRW,30 - 34,44.98,44.98,30.0,0.0,VF,0.0
NRW,50 - 54,39.98,39.98,30.0,0.0,GIGAZUHAUSE,1.0
NRW,45 - 49,44.98,44.98,135.0,0.0,GIGAZUHAUSE,1.0
HSN,40 - 44,44.98,44.98,30.0,0.0,RED,0.0
KBW,45 - 49,44.98,44.98,30.0,0.0,RED,1.0
NRW,60 - 64,62.98,32.99,30.0,0.0,VF,1.0
KBW,50 - 54,189.88,58.74,30.0,0.0,RED,1.0
NRW,75 - 79,49.97,49.97,30.0,0.0,3PLAY,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED,1.0
HSN,40 - 44,39.99,39.99,30.0,0.0,VF,0.0
NRW,60 - 64,42.98,42.98,30.0,0.0,VF,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,VF,0.0
HSN,45 - 49,59.97,49.97,30.0,0.0,VF,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,VF,1.0
KBW,65 - 69,49.97,49.97,579.0,0.0,GIGAZUHAUSE,1.0
NRW,80 and over,29.99,29.99,30.0,0.0,VF,1.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF,0.0
NRW,65 - 69,47.97,47.97,30.0,0.0,VF,0.0
KBW,30 - 34,29.99,29.99,30.0,0.0,VF,0.0
KBW,40 - 44,32.97,32.99,30.0,0.0,GIGAZUHAUSE,0.0
KBW,under 18,44.97,44.97,30.0,0.0,VF,1.0
KBW,18 - 24,39.98,39.98,30.0,1.0,VF,0.0
HSN,75 - 79,44.98,44.98,30.0,0.0,RED,1.0
NRW,55 - 59,39.98,39.99,30.0,0.0,VF,0.0
KBW,60 - 64,54.99,54.99,30.0,0.0,GIGAZUHAUSE,0.0
KBW,75 - 79,32.99,32.99,30.0,0.0,GIGAZUHAUSE,0.0
NRW,75 - 79,54.99,54.99,30.0,0.0,RED,0.0
KBW,25 - 29,64.98,39.98,30.0,0.0,RED,1.0
KBW,25 - 29,39.99,39.99,30.0,0.0,GIGAZUHAUSE,0.0
HSN,45 - 49,39.98,39.98,634.0,0.0,GIGAZUHAUSE,1.0
KBW,60 - 64,49.97,49.98,30.0,0.0,VF,1.0
HSN,75 - 79,39.99,39.99,30.0,0.0,VF,1.0
NRW,65 - 69,49.97,49.97,30.0,0.0,VF,1.0
NRW,45 - 49,37.98,37.98,30.0,0.0,GIGAZUHAUSE,1.0
KBW,55 - 59,39.99,39.99,30.0,0.0,RED,1.0
KBW,25 - 29,44.98,44.98,30.0,0.0,GIGAZUHAUSE,0.0
KBW,60 - 64,42.98,42.98,30.0,0.0,GIGAZUHAUSE,1.0
NRW,65 - 69,39.99,39.99,30.0,0.0,RED,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED,1.0
HSN,65 - 69,59.98,59.98,30.0,0.0,GIGAZUHAUSE,0.0
NRW,60 - 64,52.98,52.98,30.0,0.0,GIGAZUHAUSE,0.0
NRW,50 - 54,55.96,34.98,30.0,0.0,RED,1.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF,1.0
KBW,under 18,63.97,42.97,30.0,0.0,VF,1.0
KBW,45 - 49,34.98,34.98,30.0,0.0,RED,1.0
NRW,75 - 79,64.97,44.97,30.0,0.0,3PLAY,0.0
HSN,60 - 64,29.99,29.99,30.0,0.0,VF,0.0
KBW,25 - 29,44.98,44.98,30.0,0.0,VF,1.0
NRW,under 18,29.99,29.99,30.0,0.0,VF,0.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED,1.0
HSN,45 - 49,45.96,25.96,30.0,0.0,VF,0.0
HSN,55 - 59,39.98,39.98,30.0,0.0,GIGAZUHAUSE,1.0
KBW,80 and over,54.99,54.98,30.0,0.0,3PLAY,1.0
KBW,65 - 69,54.99,54.99,30.0,0.0,RED,1.0
NRW,25 - 29,39.98,39.98,30.0,0.0,RED,0.0
KBW,35 - 39,34.99,34.99,30.0,0.0,RED,1.0
HSN,45 - 49,34.99,34.99,30.0,0.0,RED,0.0
KBW,45 - 49,34.99,34.99,30.0,0.0,RED,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED,0.0
KBW,55 - 59,39.98,39.98,30.0,0.0,RED,1.0
HSN,75 - 79,34.99,34.99,30.0,0.0,GIGAZUHAUSE,0.0
NRW,45 - 49,37.98,37.98,30.0,0.0,VF,0.0
NRW,under 18,44.98,44.98,632.0,0.0,VF,1.0
NRW,80 and over,48.97,48.97,30.0,0.0,VF,0.0
NRW,60 - 64,47.99,47.99,30.0,0.0,VF,1.0
NRW,55 - 59,49.97,49.99,30.0,0.0,RED,1.0
HSN,40 - 44,59.98,59.98,136.0,0.0,GIGAZUHAUSE,1.0
KBW,75 - 79,39.99,39.99,30.0,0.0,RED,0.0
KBW,under 18,44.97,44.98,30.0,0.0,VF,0.0
KBW,75 - 79,44.98,44.98,30.0,0.0,VF,0.0
KBW,65 - 69,32.99,32.99,30.0,0.0,VF,0.0
NRW,65 - 69,44.98,44.98,30.0,0.0,VF,0.0
KBW,50 - 54,44.98,44.98,30.0,0.0,GIGAZUHAUSE,1.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED,1.0
NRW,65 - 69,35.97,30.95,30.0,0.0,RED,1.0
KBW,25 - 29,39.98,39.98,30.0,0.0,RED,1.0
KBW,55 - 59,44.98,44.98,30.0,0.0,RED,1.0
NRW,25 - 29,54.98,54.98,30.0,0.0,RED,0.0
NRW,50 - 54,42.98,42.98,30.0,0.0,GIGAZUHAUSE,0.0
NRW,55 - 59,39.99,39.99,30.0,0.0,VF,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED,1.0
HSN,25 - 29,34.99,34.99,30.0,0.0,RED,0.0
NRW,65 - 69,29.99,29.99,30.0,0.0,GIGAZUHAUSE,0.0
NRW,75 - 79,49.97,49.97,30.0,0.0,RED,0.0
KBW,65 - 69,32.96,32.96,30.0,0.0,VF,0.0
NRW,80 and over,39.35,39.99,30.0,0.0,VF,1.0
HSN,50 - 54,39.99,39.99,30.0,0.0,VF,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF,0.0
NRW,50 - 54,24.99,24.99,30.0,0.0,GIGAZUHAUSE,1.0
NRW,60 - 64,24.99,24.99,243.0,0.0,GIGAZUHAUSE,1.0
NRW,60 - 64,65.97,44.98,30.0,0.0,3PLAY,0.0
NRW,60 - 64,49.99,49.99,30.0,0.0,VF,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,RED,0.0
NRW,65 - 69,44.98,44.98,30.0,0.0,VF,0.0
NRW,45 - 49,49.99,49.99,30.0,0.0,GIGAZUHAUSE,1.0
NRW,35 - 39,39.99,39.99,30.0,0.0,RED,1.0
NRW,under 18,34.99,34.99,30.0,0.0,GIGAZUHAUSE,0.0
NRW,75 - 79,39.98,39.98,30.0,0.0,GIGAZUHAUSE,1.0
HSN,25 - 29,34.99,34.99,30.0,0.0,RED,0.0
NRW,50 - 54,34.99,34.99,30.0,0.0,VF,1.0
NRW,75 - 79,44.98,44.98,30.0,0.0,VF,1.0
NRW,75 - 79,34.99,34.99,30.0,0.0,RED,1.0
HSN,under 18,44.98,44.98,30.0,0.0,VF,1.0
NRW,25 - 29,44.98,44.98,30.0,0.0,VF,0.0
NRW,40 - 44,34.99,34.99,30.0,0.0,RED,0.0
NRW,under 18,44.98,44.98,30.0,0.0,VF,1.0
NRW,under 18,44.97,44.98,30.0,0.0,VF,1.0
NRW,25 - 29,54.98,54.99,30.0,3.0,RED,0.0
NRW,55 - 59,54.98,54.99,30.0,0.0,RED,0.0
NRW,under 18,49.97,49.97,30.0,0.0,VF,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,RED,1.0
NRW,60 - 64,47.98,47.98,30.0,0.0,VF,1.0
KBW,50 - 54,64.95,29.99,30.0,0.0,VF,1.0
KBW,50 - 54,29.99,29.99,30.0,0.0,EAZY,0.0
KBW,under 18,54.97,54.98,30.0,0.0,RED,1.0
NRW,75 - 79,44.98,44.98,30.0,0.0,RED,1.0
NRW,65 - 69,32.99,32.99,30.0,0.0,VF,0.0
NRW,55 - 59,44.98,44.98,30.0,0.0,VF,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,VF,1.0
KBW,80 and over,60.98,39.99,30.0,0.0,RED,0.0
NRW,45 - 49,49.99,49.99,30.0,0.0,RED,1.0
HSN,55 - 59,53.96,32.99,30.0,0.0,RED,1.0
KBW,75 - 79,32.99,32.99,30.0,0.0,VF,0.0
NRW,under 18,49.99,49.99,30.0,0.0,VF,1.0
NRW,18 - 24,44.98,44.98,30.0,0.0,RED,0.0
HSN,55 - 59,24.99,24.99,30.0,0.0,VF,0.0
NRW,75 - 79,29.99,29.99,30.0,0.0,GIGAZUHAUSE,0.0
KBW,65 - 69,44.98,44.98,595.0,0.0,GIGAZUHAUSE,1.0
KBW,75 - 79,70.78,29.99,30.0,0.0,GIGAZUHAUSE,0.0
KBW,75 - 79,42.98,42.98,30.0,0.0,VF,1.0
KBW,75 - 79,34.99,34.99,30.0,0.0,RED,1.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF,0.0
NRW,50 - 54,44.98,44.98,30.0,0.0,RED,1.0
KBW,45 - 49,71.88,49.97,30.0,0.0,VF,0.0
NRW,65 - 69,44.98,44.98,30.0,0.0,VF,0.0
HSN,60 - 64,39.98,39.98,30.0,1.0,RED,1.0
KBW,75 - 79,39.99,39.99,30.0,0.0,RED,0.0
