region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
2,2,32.99,32.99,30.0,0.0,57,1.0
0,12,29.99,29.99,30.0,0.0,50,0.0
2,1,34.99,34.99,30.0,0.0,50,1.0
2,6,44.98,44.98,30.0,0.0,55,1.0
2,5,54.99,54.99,30.0,0.0,50,1.0
1,5,39.98,39.98,30.0,0.0,50,0.0
1,4,44.98,44.98,30.0,0.0,55,1.0
0,3,49.99,49.99,30.0,0.0,50,1.0
0,2,44.98,44.98,30.0,0.0,55,1.0
1,7,56.96,56.95,30.0,0.0,50,1.0
2,2,33.97,33.0,30.0,0.0,38,1.0
1,4,38.98,38.98,30.0,0.0,50,0.0
1,1,34.99,34.99,30.0,0.0,50,1.0
1,7,43.98,43.98,30.0,0.0,57,0.0
0,8,44.98,44.98,30.0,0.0,50,0.0
1,2,34.99,34.99,30.0,0.0,57,1.0
2,3,39.98,39.98,30.0,0.0,55,0.0
1,11,22.98,22.98,30.0,0.0,35,0.0
1,1,39.99,39.99,30.0,0.0,50,1.0
2,7,49.97,49.97,30.0,0.0,55,0.0
2,7,34.99,34.99,30.0,0.0,50,0.0
0,5,47.99,47.99,30.0,0.0,57,1.0
1,7,34.99,34.99,30.0,0.0,50,0.0
2,12,25.0,25.0,30.0,0.0,50,0.0
0,4,37.99,37.99,30.0,0.0,57,0.0
1,3,34.99,34.99,30.0,0.0,50,1.0
2,10,34.99,34.99,30.0,0.0,50,1.0
0,1,63.96,42.97,30.0,0.0,50,1.0
2,1,34.99,34.99,30.0,0.0,50,0.0
1,7,49.97,49.97,30.0,0.0,55,1.0
2,7,54.99,54.99,30.0,0.0,50,0.0
1,3,39.99,39.99,30.0,0.0,50,0.0
2,2,44.98,44.98,30.0,0.0,50,0.0
2,2,49.97,49.97,30.0,0.0,55,1.0
0,2,44.97,44.97,30.0,0.0,55,1.0
0,4,37.99,37.99,30.0,0.0,57,0.0
0,7,54.99,54.99,30.0,0.0,50,0.0
2,5,61.97,27.99,543.0,0.0,40,0.0
2,6,44.98,44.98,30.0,0.0,50,0.0
1,4,39.99,39.99,30.0,0.0,50,0.0
2,2,44.98,44.98,30.0,0.0,50,1.0
2,8,29.99,29.99,30.0,0.0,57,0.0
2,8,44.98,44.98,30.0,0.0,55,1.0
2,2,39.99,39.99,30.0,0.0,57,1.0
2,3,34.99,34.99,30.0,0.0,50,0.0
2,9,54.97,54.98,30.0,0.0,57,0.0
2,1,34.99,34.99,30.0,0.0,50,0.0
2,5,42.97,42.97,30.0,0.0,38,1.0
2,4,44.98,44.98,30.0,0.0,55,0.0
1,8,63.97,42.98,30.0,0.0,57,0.0
0,6,34.99,34.99,30.0,0.0,50,0.0
0,9,29.99,29.99,30.0,0.0,57,0.0
1,10,29.99,29.99,30.0,0.0,57,1.0
2,5,29.99,29.99,248.0,0.0,41,0.0
2,1,34.99,34.99,30.0,0.0,50,0.0
1,1,39.98,39.98,184.0,0.0,38,0.0
2,1,29.99,29.99,30.0,0.0,57,0.0
1,2,32.99,32.99,30.0,0.0,57,0.0
2,3,62.98,62.98,255.0,0.0,38,0.0
2,8,44.98,44.98,30.0,0.0,55,1.0
1,7,34.99,34.99,30.0,0.0,50,1.0
1,3,44.98,44.98,30.0,0.0,50,1.0
2,9,29.99,29.99,212.0,1.0,41,1.0
2,2,34.99,34.99,30.0,0.0,50,1.0
1,7,62.98,62.98,30.0,0.0,38,1.0
1,7,49.99,49.99,30.0,0.0,38,1.0
2,1,44.99,44.99,165.0,0.0,38,1.0
0,3,39.99,39.99,30.0,0.0,50,0.0
2,1,49.97,49.97,30.0,0.0,55,1.0
0,6,27.99,27.99,30.0,0.0,57,0.0
2,7,74.96,49.97,30.0,0.0,50,0.0
1,1,39.99,39.99,30.0,0.0,50,0.0
0,4,39.99,39.99,30.0,0.0,50,0.0
2,9,54.99,54.99,30.0,0.0,50,0.0
1,2,34.99,34.99,30.0,0.0,50,0.0
0,1,34.99,34.99,30.0,0.0,50,0.0
1,3,34.99,34.99,30.0,0.0,50,1.0
2,7,42.98,42.98,30.0,0.0,57,1.0
1,9,34.99,34.99,30.0,0.0,50,1.0
0,5,44.98,44.98,30.0,0.0,50,0.0
2,2,43.97,43.97,30.0,0.0,38,1.0
2,7,49.97,49.97,30.0,0.0,50,0.0
1,2,39.98,39.98,30.0,0.0,38,1.0
2,2,43.98,43.98,30.0,0.0,50,1.0
2,3,45.86,45.86,30.0,0.0,17,0.0
0,3,44.98,44.98,30.0,0.0,55,0.0
0,8,42.97,42.97,30.0,0.0,50,0.0
2,12,43.97,43.97,30.0,0.0,50,1.0
1,2,39.99,39.99,30.0,0.0,57,1.0
1,6,34.99,34.99,30.0,0.0,50,1.0
2,3,44.98,44.98,30.0,0.0,55,1.0
1,7,44.98,44.98,30.0,0.0,50,1.0
1,1,48.97,48.97,30.0,0.0,50,1.0
2,10,51.94,30.95,30.0,0.0,50,0.0
0,6,49.99,49.99,30.0,0.0,50,1.0
1,1,54.99,54.99,30.0,0.0,50,0.0
1,2,39.99,39.99,30.0,0.0,50,1.0
0,1,39.99,39.99,30.0,0.0,50,1.0
2,12,43.83,22.88,30.0,0.0,50,1.0
1,3,44.98,44.98,30.0,0.0,55,0.0
1,8,74.95,44.97,668.0,0.0,55,1.0
0,1,44.98,44.98,30.0,0.0,55,1.0
2,9,34.99,34.99,30.0,0.0,38,0.0
1,2,39.99,39.99,30.0,0.0,50,0.0
1,6,49.97,49.97,30.0,0.0,55,0.0
1,2,49.97,39.98,30.0,0.0,55,0.0
2,1,39.98,39.98,30.0,0.0,50,0.0
1,4,44.98,44.98,30.0,0.0,55,0.0
1,5,49.97,49.97,30.0,0.0,55,0.0
2,3,54.99,54.99,30.0,0.0,50,1.0
2,1,54.99,54.99,30.0,0.0,50,0.0
2,2,34.99,34.99,30.0,0.0,50,0.0
0,3,39.99,39.99,30.0,0.0,50,1.0
2,7,29.99,29.99,30.0,0.0,57,1.0
2,3,58.98,58.98,30.0,0.0,50,1.0
2,2,34.99,34.99,30.0,0.0,50,0.0
0,4,44.98,44.98,30.0,0.0,55,1.0
2,7,68.97,47.99,30.0,0.0,57,0.0
2,7,39.99,39.99,30.0,0.0,57,1.0
2,5,49.97,49.97,30.0,0.0,55,1.0
0,6,54.98,54.98,30.0,0.0,50,0.0
1,2,44.97,44.97,30.0,0.0,55,0.0
1,5,29.99,29.99,30.0,0.0,57,0.0
2,6,84.96,59.98,30.0,0.0,50,1.0
2,10,49.99,49.99,30.0,0.0,38,0.0
2,10,34.99,34.99,30.0,0.0,50,1.0
2,6,62.98,62.98,30.0,0.0,38,1.0
1,3,48.97,48.97,30.0,0.0,55,0.0
2,0,0.0,0.0,30.0,0.0,48,0.0
1,7,32.99,32.99,30.0,0.0,57,1.0
1,10,64.97,44.98,30.0,0.0,55,0.0
1,7,49.97,49.98,30.0,0.0,50,0.0
0,2,34.99,34.99,30.0,0.0,50,1.0
0,3,42.98,42.98,30.0,0.0,57,0.0
1,4,34.99,34.99,30.0,0.0,50,1.0
2,3,39.99,39.99,30.0,0.0,50,1.0
1,2,39.99,39.99,30.0,0.0,50,1.0
1,3,29.99,29.99,93.0,0.0,50,1.0
0,1,29.99,29.99,30.0,0.0,57,0.0
1,3,44.98,44.98,30.0,0.0,55,1.0
1,10,44.98,44.98,30.0,0.0,50,0.0
2,2,39.99,39.99,30.0,0.0,50,1.0
1,2,34.99,34.99,30.0,0.0,50,0.0
1,1,34.99,34.99,30.0,0.0,50,0.0
0,2,34.99,34.99,30.0,0.0,50,1.0
0,5,39.99,39.99,30.0,0.0,50,1.0
0,2,32.99,32.99,30.0,0.0,57,0.0
2,5,54.99,54.99,30.0,0.0,50,1.0
2,3,14.99,14.99,30.0,0.0,57,0.0
2,10,45.97,45.97,30.0,0.0,53,1.0
2,2,34.99,34.99,30.0,0.0,50,1.0
2,7,49.97,29.99,30.0,0.0,57,0.0
1,10,39.99,39.99,30.0,0.0,57,0.0
1,0,59.99,59.99,30.0,0.0,38,0.0
1,5,49.97,49.97,30.0,0.0,55,0.0
1,10,34.99,34.99,30.0,0.0,50,1.0
2,1,39.98,39.98,178.0,0.0,40,1.0
2,2,39.99,39.99,30.0,0.0,50,1.0
2,6,44.98,44.98,30.0,0.0,55,1.0
0,7,78.96,58.98,30.0,0.0,50,1.0
2,2,39.99,39.99,30.0,0.0,57,1.0
1,2,44.98,44.98,30.0,0.0,55,0.0
2,8,32.99,32.99,30.0,0.0,57,0.0
2,4,49.99,49.99,30.0,0.0,50,1.0
2,6,49.99,49.99,30.0,0.0,50,1.0
0,12,39.99,39.99,30.0,0.0,50,1.0
2,4,49.97,49.97,30.0,0.0,55,0.0
1,7,49.99,49.99,30.0,0.0,50,1.0
2,5,44.98,44.98,30.0,0.0,55,1.0
2,7,39.99,39.99,30.0,0.0,50,0.0
1,6,44.98,44.98,30.0,0.0,55,1.0
1,5,39.99,39.99,30.0,0.0,57,0.0
2,6,63.97,48.97,30.0,0.0,50,0.0
2,2,42.97,42.97,30.0,0.0,50,1.0
2,4,39.99,39.99,30.0,0.0,50,0.0
2,9,38.98,38.98,30.0,0.0,50,1.0
0,4,42.97,42.97,30.0,0.0,50,1.0
1,12,38.98,38.98,30.0,0.0,50,0.0
1,8,44.98,44.98,88.0,0.0,55,1.0
2,12,32.97,32.97,30.0,1.0,50,1.0
2,3,24.99,24.99,30.0,0.0,45,0.0
2,1,58.99,58.98,30.0,0.0,50,1.0
1,7,49.99,49.99,30.0,0.0,57,0.0
2,2,34.99,34.99,30.0,0.0,57,1.0
2,0,39.98,39.98,129.0,0.0,38,0.0
1,12,34.99,34.99,30.0,0.0,50,0.0
0,3,49.99,49.99,30.0,0.0,38,0.0
1,6,42.97,42.97,710.0,0.0,38,1.0
2,5,54.96,39.99,30.0,0.0,57,0.0
1,8,29.99,29.99,30.0,0.0,57,0.0
1,4,24.99,24.99,30.0,0.0,45,1.0
2,0,54.98,54.98,30.0,0.0,38,1.0
1,7,54.99,54.99,30.0,0.0,50,0.0
0,4,34.99,34.99,30.0,0.0,50,1.0
2,2,39.98,39.98,30.0,0.0,55,1.0
2,0,34.99,34.99,30.0,0.0,50,0.0
2,4,39.99,39.99,30.0,0.0,38,0.0
1,7,54.96,39.99,30.0,0.0,57,0.0
1,4,44.98,44.98,30.0,0.0,55,1.0
1,5,61.96,44.97,30.0,0.0,55,0.0
0,2,44.98,44.98,30.0,0.0,55,1.0
2,1,34.99,34.99,30.0,0.0,50,1.0
2,0,44.98,44.98,30.0,0.0,50,1.0
1,2,39.98,39.98,121.0,0.0,38,1.0
2,4,59.98,59.98,30.0,0.0,50,0.0
2,1,44.98,44.98,30.0,0.0,55,0.0
0,7,44.98,44.98,30.0,0.0,55,0.0
1,3,44.99,44.99,184.0,0.0,38,1.0
2,2,44.98,44.98,30.0,0.0,55,0.0
1,6,34.99,34.99,30.0,0.0,50,1.0
2,2,34.99,34.99,30.0,0.0,50,1.0
0,3,24.99,24.99,30.0,0.0,50,0.0
1,1,34.99,34.99,30.0,0.0,50,1.0
1,6,63.97,42.97,30.0,0.0,50,1.0
1,8,44.98,44.98,30.0,0.0,50,0.0
1,1,39.99,39.99,30.0,0.0,50,1.0
2,2,48.97,48.97,30.0,0.0,55,0.0
1,8,68.95,47.97,30.0,0.0,57,1.0
2,7,27.99,27.99,30.0,0.0,57,1.0
1,1,34.99,34.99,30.0,0.0,50,0.0
2,5,39.99,39.99,30.0,0.0,57,0.0
2,5,44.98,44.98,30.0,0.0,50,0.0
0,3,39.99,39.99,30.0,0.0,50,0.0
2,4,44.98,44.98,30.0,0.0,55,1.0
2,5,54.98,54.98,30.0,0.0,50,0.0
1,2,44.98,44.98,30.0,0.0,55,1.0
2,4,42.97,42.97,30.0,0.0,50,0.0
1,4,44.99,44.99,136.0,0.0,38,1.0
2,12,42.98,42.98,30.0,0.0,57,0.0
2,4,29.99,29.99,30.0,0.0,57,1.0
2,3,39.99,39.99,30.0,0.0,50,1.0
0,2,75.97,54.98,30.0,0.0,57,1.0
1,2,44.98,44.98,30.0,0.0,55,0.0
0,8,37.99,37.99,30.0,0.0,57,0.0
2,3,44.98,44.98,30.0,0.0,57,1.0
1,1,49.97,49.97,30.0,0.0,55,1.0
1,2,39.98,39.98,30.0,0.0,55,1.0
2,8,34.99,34.99,30.0,0.0,50,1.0
1,2,47.99,47.99,30.0,0.0,57,1.0
0,8,37.78,37.78,30.0,0.0,50,0.0
2,2,68.96,47.97,30.0,0.0,50,0.0
1,3,44.98,44.98,30.0,0.0,55,1.0
1,9,49.99,49.99,30.0,0.0,38,1.0
2,6,49.97,49.97,30.0,0.0,55,0.0
1,4,39.99,39.99,30.0,0.0,57,1.0
1,3,34.99,34.99,30.0,0.0,50,1.0
1,7,49.99,49.99,30.0,0.0,38,0.0
0,1,34.99,34.99,30.0,0.0,50,0.0
2,1,44.98,44.98,30.0,0.0,55,0.0
0,7,42.97,42.97,30.0,0.0,50,0.0
2,2,49.98,49.98,30.0,0.0,50,1.0
0,12,39.99,39.99,30.0,0.0,57,1.0
0,3,32.99,32.99,340.0,0.0,40,1.0
1,8,34.99,34.99,30.0,0.0,38,0.0
1,0,39.99,39.99,30.0,0.0,50,0.0
2,8,29.99,39.98,639.0,0.0,55,0.0
0,3,44.99,44.99,30.0,0.0,50,0.0
1,4,44.98,44.98,30.0,0.0,50,1.0
1,1,44.98,44.98,30.0,0.0,50,1.0
1,4,39.99,39.99,30.0,0.0,57,0.0
0,4,44.98,44.98,30.0,0.0,50,1.0
1,3,54.99,54.99,30.0,0.0,50,0.0
0,10,29.99,29.99,30.0,0.0,57,0.0
1,4,149.96,149.96,30.0,0.0,50,0.0
1,2,49.98,49.98,30.0,0.0,38,1.0
2,2,34.99,34.99,30.0,0.0,7,0.0
0,2,64.98,64.98,30.0,0.0,38,0.0
2,6,34.99,34.99,30.0,0.0,50,0.0
0,3,44.98,44.98,30.0,0.0,50,1.0
1,3,34.99,34.99,30.0,0.0,50,1.0
0,1,34.99,34.99,30.0,0.0,50,0.0
0,8,44.98,44.98,30.0,0.0,50,1.0
0,7,49.97,29.99,30.0,0.0,57,0.0
2,3,39.98,39.98,30.0,0.0,50,1.0
2,1,39.99,39.99,30.0,2.0,50,1.0
1,1,44.98,44.98,30.0,0.0,50,0.0
0,3,54.99,54.99,30.0,0.0,50,0.0
2,4,37.99,37.99,30.0,0.0,57,1.0
0,3,37.99,37.99,30.0,0.0,57,1.0
2,2,34.99,34.99,30.0,0.0,50,1.0
2,12,25.0,25.0,30.0,0.0,50,1.0
0,9,49.99,49.99,30.0,0.0,38,0.0
1,5,44.98,44.98,30.0,0.0,55,1.0
0,2,39.98,39.98,164.0,0.0,38,1.0
2,9,42.97,42.97,30.0,0.0,50,1.0
2,5,24.99,34.99,30.0,0.0,50,0.0
1,2,29.99,29.99,30.0,0.0,57,1.0
1,2,39.98,39.98,129.0,0.0,38,1.0
0,6,39.98,39.98,30.0,0.0,55,1.0
0,3,44.98,44.98,30.0,0.0,50,1.0
2,7,29.99,29.99,30.0,0.0,57,1.0
0,8,37.99,37.99,30.0,0.0,57,0.0
2,2,39.99,39.99,30.0,0.0,50,1.0
1,9,34.99,34.99,30.0,0.0,50,0.0
1,8,49.97,49.97,30.0,0.0,55,1.0
1,8,30.95,30.95,30.0,0.0,50,0.0
0,7,55.97,34.99,30.0,0.0,57,1.0
0,9,53.96,53.96,30.0,0.0,4,1.0
1,2,49.98,49.98,365.0,0.0,38,0.0
0,7,39.99,39.99,30.0,0.0,50,1.0
2,4,24.99,24.99,30.0,0.0,50,0.0
1,5,44.98,44.98,30.0,0.0,50,0.0
0,9,34.99,34.99,30.0,0.0,50,1.0
2,0,34.99,34.99,30.0,0.0,50,0.0
1,2,29.99,29.99,30.0,0.0,57,1.0
2,5,29.99,29.99,30.0,0.0,57,0.0
1,2,34.99,34.99,30.0,0.0,50,0.0
1,6,39.99,39.99,30.0,0.0,50,1.0
1,3,49.99,49.99,30.0,0.0,50,0.0
0,9,72.97,44.99,30.0,0.0,57,1.0
2,1,48.97,48.97,30.0,0.0,55,1.0
1,1,34.99,34.99,30.0,0.0,38,1.0
2,1,44.98,44.98,30.0,0.0,50,1.0
1,3,39.99,39.99,30.0,0.0,57,0.0
2,7,37.99,37.99,30.0,0.0,57,1.0
0,1,49.99,49.99,30.0,0.0,50,0.0
2,6,44.98,44.98,30.0,0.0,55,0.0
0,11,42.97,42.97,30.0,0.0,50,1.0
2,8,34.99,34.99,30.0,0.0,50,0.0
1,1,39.99,39.99,30.0,0.0,50,0.0
1,8,58.77,37.78,30.0,0.0,50,0.0
0,5,44.98,44.98,30.0,0.0,55,1.0
1,1,39.98,39.98,30.0,0.0,55,0.0
0,4,34.99,34.99,30.0,0.0,50,1.0
1,5,29.99,29.99,30.0,0.0,46,0.0
0,9,30.88,30.0,30.0,0.0,50,0.0
2,5,29.98,29.98,30.0,0.0,50,1.0
1,10,34.99,34.99,133.0,0.0,38,0.0
2,1,39.99,39.99,30.0,0.0,50,0.0
2,12,37.99,37.99,30.0,0.0,57,0.0
1,4,29.99,29.99,30.0,0.0,57,1.0
2,8,44.98,44.98,30.0,0.0,57,0.0
1,6,59.98,59.98,30.0,0.0,50,0.0
1,1,39.99,39.99,30.0,0.0,50,0.0
2,12,34.99,34.99,30.0,0.0,50,1.0
2,9,47.98,42.98,30.0,0.0,57,1.0
2,0,29.99,29.99,30.0,0.0,50,0.0
1,8,56.74,35.74,30.0,0.0,3,0.0
1,4,0.0,0.0,30.0,0.0,48,0.0
0,2,37.99,37.99,30.0,0.0,57,0.0
1,2,39.99,39.99,30.0,0.0,50,1.0
1,2,39.99,39.99,30.0,0.0,50,0.0
1,7,54.95,54.96,30.0,0.0,55,1.0
2,5,0.0,0.0,30.0,0.0,48,1.0
2,8,39.99,39.99,30.0,0.0,55,1.0
1,12,29.98,29.98,30.0,0.0,50,0.0
0,8,29.99,29.99,30.0,0.0,50,0.0
1,2,34.99,34.99,30.0,0.0,50,1.0
1,6,44.99,44.99,220.0,0.0,38,0.0
2,1,54.99,54.99,30.0,0.0,50,1.0
2,4,29.99,29.99,30.0,0.0,57,0.0
1,2,42.98,42.98,30.0,0.0,57,0.0
2,5,44.98,44.98,30.0,0.0,55,1.0
1,7,54.99,54.99,30.0,0.0,50,1.0
2,9,63.97,42.98,30.0,0.0,57,1.0
0,7,49.97,49.97,30.0,0.0,55,1.0
2,9,42.97,42.97,30.0,0.0,38,1.0
1,6,34.99,34.99,30.0,0.0,50,0.0
1,3,39.99,39.99,30.0,0.0,50,1.0
2,12,37.98,37.98,30.0,0.0,57,0.0
2,3,54.98,54.98,30.0,0.0,38,1.0
2,4,49.97,49.97,30.0,0.0,55,0.0
2,1,44.98,44.98,30.0,0.0,55,1.0
2,1,44.98,44.98,30.0,0.0,50,1.0
0,0,52.98,52.98,30.0,0.0,38,1.0
0,8,67.96,44.99,699.0,0.0,40,1.0
2,2,39.99,39.99,30.0,0.0,57,1.0
1,2,44.98,44.98,30.0,0.0,55,1.0
0,8,34.99,34.99,30.0,0.0,50,0.0
1,11,65.97,44.98,30.0,0.0,57,1.0
1,1,54.99,54.99,30.0,0.0,50,0.0
1,6,42.98,42.98,30.0,0.0,7,1.0
1,4,29.99,29.99,30.0,0.0,50,1.0
2,2,49.99,49.99,30.0,0.0,38,0.0
1,8,39.99,39.99,30.0,0.0,57,0.0
2,9,34.99,34.99,30.0,0.0,50,0.0
1,7,42.97,42.97,30.0,0.0,50,0.0
2,2,39.98,39.98,30.0,0.0,40,1.0
1,7,34.99,34.99,116.0,0.0,41,1.0
1,4,39.99,39.99,30.0,0.0,50,1.0
2,4,44.98,44.98,30.0,0.0,55,1.0
1,1,39.98,39.98,143.0,0.0,55,1.0
2,6,44.98,44.98,30.0,0.0,55,1.0
1,6,54.99,54.99,30.0,0.0,50,0.0
0,4,52.96,52.96,30.0,0.0,55,1.0
1,1,39.98,39.98,30.0,0.0,50,1.0
0,4,58.98,58.98,30.0,0.0,57,0.0
2,1,44.98,44.98,30.0,0.0,50,1.0
1,3,58.98,58.98,30.0,0.0,50,1.0
1,9,34.99,34.99,30.0,0.0,50,0.0
2,7,49.99,49.99,30.0,0.0,50,1.0
1,5,44.98,44.98,30.0,0.0,55,0.0
2,8,39.98,39.98,121.0,0.0,38,1.0
1,4,44.98,44.98,30.0,0.0,50,0.0
2,7,44.98,44.98,30.0,0.0,50,1.0
2,3,60.98,39.99,30.0,0.0,57,1.0
1,7,49.99,49.99,30.0,0.0,57,1.0
2,6,60.97,39.98,30.0,0.0,55,1.0
2,2,29.99,29.99,30.0,0.0,57,1.0
2,3,39.99,39.99,30.0,0.0,50,1.0
0,6,27.99,27.99,30.0,0.0,40,0.0
0,10,37.99,37.99,30.0,0.0,57,0.0
1,2,44.98,44.98,30.0,0.0,50,0.0
1,8,39.99,39.99,30.0,0.0,50,0.0
1,10,34.99,34.99,30.0,0.0,50,1.0
2,2,47.97,47.97,30.0,0.0,50,1.0
1,3,48.97,48.97,30.0,0.0,50,1.0
1,8,70.97,49.98,30.0,0.0,55,0.0
1,3,39.99,39.99,30.0,0.0,57,1.0
0,2,39.98,39.98,91.0,0.0,55,1.0
0,12,27.99,27.99,183.0,0.0,41,1.0
0,8,64.97,43.98,30.0,0.0,50,0.0
0,0,39.99,39.99,30.0,0.0,50,1.0
1,7,42.98,42.98,30.0,0.0,57,0.0
2,5,44.98,44.98,30.0,0.0,55,0.0
0,2,44.98,44.98,30.0,0.0,55,1.0
0,10,34.98,34.98,30.0,0.0,57,0.0
1,5,34.99,34.99,30.0,0.0,50,1.0
2,5,32.99,32.99,30.0,0.0,57,0.0
1,1,34.99,34.99,30.0,0.0,50,0.0
2,7,29.99,29.99,30.0,0.0,57,1.0
2,3,44.98,44.98,30.0,0.0,55,1.0
1,2,17.99,17.99,30.0,0.0,34,1.0
2,0,49.99,49.99,30.0,0.0,50,1.0
2,2,29.99,29.99,30.0,0.0,57,1.0
2,1,24.99,24.99,30.0,0.0,45,1.0
2,2,44.98,44.98,30.0,0.0,50,1.0
1,2,39.99,39.99,30.0,0.0,50,0.0
0,7,34.99,34.99,30.0,0.0,50,1.0
2,8,42.98,42.98,30.0,0.0,57,0.0
1,3,39.99,39.99,30.0,0.0,50,1.0
1,4,59.98,59.98,30.0,0.0,50,1.0
2,10,29.99,29.99,30.0,0.0,57,0.0
0,7,44.98,44.98,30.0,0.0,50,1.0
2,6,39.99,39.99,30.0,0.0,50,1.0
2,1,37.99,37.99,30.0,0.0,57,1.0
1,2,34.99,34.99,30.0,0.0,50,0.0
2,4,39.99,39.99,30.0,0.0,57,1.0
2,12,42.97,42.97,30.0,0.0,50,0.0
1,2,42.98,42.98,30.0,0.0,57,0.0
2,3,24.99,24.99,30.0,0.0,45,0.0
1,10,29.99,29.99,30.0,0.0,57,0.0
0,4,42.98,42.98,30.0,0.0,57,1.0
0,5,42.97,42.97,30.0,0.0,50,0.0
2,4,49.97,49.97,30.0,0.0,55,1.0
1,2,54.99,54.99,30.0,0.0,50,1.0
1,8,47.98,47.98,30.0,0.0,7,1.0
1,3,34.99,34.99,30.0,0.0,50,0.0
2,8,54.97,49.97,30.0,0.0,55,0.0
1,3,44.98,44.98,30.0,0.0,55,0.0
2,5,59.97,44.98,30.0,0.0,50,0.0
0,4,39.98,39.98,30.0,0.0,55,0.0
2,2,34.99,34.99,30.0,0.0,50,0.0
2,4,11.98,11.98,30.0,0.0,34,0.0
2,7,49.96,34.99,534.0,0.0,50,0.0
2,8,44.98,44.98,30.0,0.0,55,1.0
1,5,49.97,49.97,30.0,0.0,55,0.0
1,2,34.99,34.99,30.0,0.0,50,1.0
1,5,49.99,49.99,30.0,0.0,38,1.0
2,8,34.99,34.99,30.0,0.0,50,1.0
0,3,44.98,44.98,30.0,0.0,57,1.0
0,7,44.98,44.98,30.0,0.0,55,0.0
0,9,44.98,44.98,30.0,0.0,50,1.0
2,7,44.98,44.98,30.0,0.0,55,1.0
0,6,32.99,32.99,30.0,0.0,57,0.0
2,3,39.98,39.98,30.0,0.0,57,1.0
0,9,34.98,34.98,30.0,0.0,50,1.0
1,1,34.99,34.99,30.0,0.0,50,0.0
0,7,44.98,44.98,30.0,0.0,50,1.0
2,4,44.98,44.98,30.0,0.0,50,0.0
1,2,63.98,63.98,254.0,0.0,38,1.0
2,3,29.99,29.99,30.0,0.0,57,1.0
2,7,39.98,39.98,30.0,0.0,50,1.0
1,2,44.98,44.98,30.0,0.0,55,1.0
1,12,34.99,34.99,30.0,0.0,50,1.0
2,0,37.98,37.98,200.0,0.0,40,0.0
2,7,49.97,39.99,695.0,0.0,50,0.0
2,2,43.98,43.98,30.0,0.0,50,1.0
2,3,34.99,34.99,30.0,0.0,50,0.0
2,10,37.99,37.99,30.0,0.0,57,0.0
1,1,44.98,44.98,30.0,0.0,55,1.0
1,4,49.99,49.99,30.0,0.0,50,0.0
2,1,44.98,44.98,30.0,0.0,50,0.0
1,2,34.99,34.99,30.0,0.0,50,1.0
2,2,29.99,29.99,30.0,0.0,46,0.0
