customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
2,0,74.81956908892694,36.25481758873952,9,0,3,0
8,2,21.771279995622077,56.60104116734258,127,0,57,0
5,2,51.86397221930349,60.64098500778229,25,0,22,1
9,2,52.25611126230841,35.98984952969239,24,0,38,1
6,1,44.43533004744531,64.75642766082977,-37,0,40,1
1,0,41.59607573044674,50.96932835300928,28,0,57,1
2,1,49.51545523962544,46.600618746638894,450,0,45,1
4,2,64.60818813689765,41.95699839544174,94,0,19,1
2,2,158.10240311960442,69.28353506605606,-22,0,50,0
4,0,64.3354440182815,36.61943186622476,259,0,45,1
2,0,72.00799614609882,27.417757518319704,-53,0,50,1
7,1,183.4196273968806,33.96323070963759,-17,1,57,0
1,1,55.21538029495619,46.07875265496055,31,1,46,1
8,2,30.5575411463915,39.234135677921586,30,1,50,1
2,2,56.87841393165476,40.241633621204095,72,0,39,1
8,0,50.19073955296299,46.18790740869125,154,0,50,1
2,2,63.22894504475775,34.4729124165078,41,0,57,1
12,1,38.05392930551474,51.84796124305987,168,0,50,1
13,2,52.97019006010557,36.875638373127806,514,0,46,1
1,1,32.44899418405557,36.579123085305206,91,0,55,1
3,0,44.6150665387966,38.03861632277512,512,0,50,0
2,0,40.872511246839366,51.41618816263435,87,0,10,1
1,1,48.297737554583485,50.27957324797427,29,0,55,1
0,0,42.47929753494306,49.09130120673926,27,0,45,1
8,1,32.70513438166792,52.085883481893816,549,0,54,1
4,1,36.51657021431843,41.768870467664286,288,0,50,1
8,1,53.351058975831265,39.42559886962852,85,0,22,1
10,1,193.96664496320145,42.02128534540517,27,0,50,1
2,2,87.19456386022831,65.34369348774399,229,0,34,1
1,2,22.408088948508016,50.61398627054554,29,0,50,1
4,2,42.41839402518595,36.67890054724855,26,0,19,0
4,2,56.403136991862304,57.76215553497188,31,0,50,1
3,0,69.40769345537947,51.627271715742886,24,0,38,1
1,2,17.90885671607998,46.30236553726943,672,0,50,1
12,2,63.07507498065242,52.270760326619964,40,0,57,1
3,1,161.13058834976715,36.94743276317128,35,0,38,1
7,2,144.88880376383707,49.66517470818818,31,0,45,1
2,2,56.174177470577646,41.17502235558955,-20,1,45,1
8,1,179.02233951442219,35.308209641030366,29,0,39,1
9,1,79.75333315313057,30.294176406334426,29,0,1,0
4,1,30.375063246972257,34.63902084641985,280,0,40,0
4,2,38.45258185583727,37.44096363212462,25,0,57,1
12,1,44.20775594315821,35.225576989535064,-13,0,35,1
12,2,46.92073575137798,41.12192204388072,36,0,55,1
11,1,76.99739559143083,52.794642951546926,28,0,55,0
4,2,65.08213987607056,45.971511224159926,58,0,50,0
8,0,66.5666518231793,32.01927593467024,26,0,50,1
1,0,49.43581621544239,39.733119928563646,43,0,49,1
10,2,74.82676796696106,40.819318808120414,480,0,50,1
4,2,21.851798117658063,32.02876966250831,506,0,16,1
1,1,37.26009392278132,52.18443205875298,29,0,40,1
10,2,22.85545834121886,51.00413310093261,24,0,57,1
8,2,49.806220820616495,42.97956935524563,27,0,55,1
9,0,52.07659949066222,49.9771590644747,30,0,38,1
8,2,31.889124884099203,41.29299753611102,51,0,50,0
4,2,29.87554796741494,50.67690369888104,30,0,55,1
12,2,40.06498275820046,36.96817675000824,30,0,49,1
1,2,45.21773880176829,51.65611948701905,28,0,0,0
4,2,72.98816148504318,58.855188342791436,29,0,38,1
10,0,41.91355052125175,47.925210535625176,527,0,50,1
5,2,29.80146597043217,51.18875487537003,209,0,48,1
5,2,71.76310475507894,34.78175833629082,542,0,55,0
1,1,30.78555675930697,43.916385546771025,27,0,50,0
11,0,33.53643947178175,41.082218500655024,-32,0,50,1
4,2,47.09862709575466,64.95323952479912,27,0,50,1
5,2,39.650516514038664,37.30458153400803,24,0,38,1
2,2,73.72932381514889,36.09849043854381,23,0,49,1
8,2,42.98622812988562,51.25486420988239,374,0,57,0
12,1,64.7598653421038,35.807486615636314,23,0,50,1
3,2,67.64743171853607,211.74128626605747,26,0,44,1
2,0,46.52794306559577,68.05782714139785,60,0,50,1
8,2,42.052457490674776,43.62815958090435,33,0,55,1
0,0,41.48223803643277,31.05313532799163,91,0,57,0
2,2,21.461098044460478,41.666053166549624,383,0,11,1
1,2,68.87610580907234,37.17952077724567,29,0,46,1
1,2,38.333875084009044,34.30043615320245,269,1,57,1
5,2,49.70537543208113,40.356107967300765,28,0,23,0
4,1,74.01885746036369,51.970349123265294,27,0,19,1
2,1,41.93344341239099,30.764203394983994,-3,0,57,0
5,2,52.11520391620917,45.54712588009302,212,0,12,1
4,0,43.31192972356928,264.4360486924368,632,0,48,1
12,2,4.3715737208341885,51.42533690978269,625,0,25,1
7,0,22.031066332878613,136.16575815865298,25,0,38,0
7,2,43.852061265798405,48.06979690081618,10,0,57,1
9,0,75.57789827508311,47.04859836507159,409,0,46,0
11,1,70.92540924042756,50.380935467199144,58,0,38,1
9,2,50.407569483036504,50.720633057720285,28,0,50,1
6,0,73.99839370832527,52.470589717292704,23,0,50,1
12,2,38.996091766437246,37.76271640131411,24,0,40,0
4,2,23.10158111814081,32.05327881566658,24,0,53,1
12,1,44.12392878795093,44.250217003860136,25,0,57,1
2,2,-7.1912650894075405,30.33940429054523,409,0,55,1
9,1,164.520867047536,51.06287321058753,26,0,29,1
4,2,61.88081741316734,36.73701050326751,-7,0,50,0
6,0,64.86919648103267,37.744325741911645,28,0,50,0
10,2,34.69548905523814,51.4407354217075,85,0,28,1
12,1,54.26392559345239,56.94892846983676,484,0,50,1
12,1,59.57664419502039,52.006052993956374,5,0,55,1
1,2,46.77149287892826,186.5617499837546,349,0,15,1
2,2,80.41900680826583,35.81698550927727,218,0,53,1
4,2,0.4625682535251876,66.18025756112257,-27,0,38,1
4,1,56.46678058226732,52.22409304648709,411,0,14,1
8,1,113.99270614628037,45.386736851292724,248,0,5,1
0,2,62.50200433314588,40.31435245142772,67,0,55,1
2,0,48.723482843251944,29.213282558248178,249,0,38,1
7,2,50.60830102292824,61.453392575014995,27,1,56,1
2,1,55.06178227328559,50.400961741080366,28,0,55,0
10,0,50.15348458896423,35.32174161538741,361,0,22,1
8,1,59.742153818350786,45.72063641317963,28,1,38,1
0,1,66.57924245357333,36.195961673858775,65,0,50,1
5,1,35.866257856045806,36.71651898373696,-3,0,12,1
4,2,-3.297246431424689,67.35583404934741,277,0,57,1
5,1,31.51629079863382,27.398895901086203,38,0,40,1
3,2,30.92035827648122,36.06042717607849,23,0,55,0
7,1,58.442146024032766,62.31733174357052,178,0,38,1
8,0,279.0561047532357,40.432944390935226,28,0,50,1
11,1,30.63245536762671,52.85876219510451,203,0,57,1
9,1,54.094952609139234,46.69721063623443,500,0,50,1
8,1,27.638119629866353,46.6962036495427,103,0,38,1
0,1,33.130032266331746,38.97335175758387,27,0,57,1
2,1,18.690027331627256,51.37271238165128,24,0,9,1
0,0,225.07605025091902,51.79256703148485,24,0,50,1
9,1,140.36336653316968,40.62862379295556,28,0,52,0
2,2,164.49879121122976,48.648762599691516,23,0,15,1
2,1,-5.363394989179252,63.2867915913115,62,0,13,0
3,2,39.27651351086396,42.30581435404962,33,0,7,1
8,2,43.06095591363746,51.01294265886723,24,1,57,1
9,0,44.022948485581956,40.93435814520205,24,0,3,1
5,2,32.284688310774456,244.60046289049637,26,0,38,1
7,1,37.5313867145997,45.999753379761806,27,0,57,0
3,2,69.64145130214663,57.747625501496806,351,0,50,1
5,1,196.64433747887503,33.037718853124744,95,0,55,1
10,2,70.99681715034274,36.78221396078369,26,0,11,1
12,2,37.907078947090405,44.34183879516185,31,2,15,1
4,2,79.16772487791779,35.03115251649884,453,0,50,1
6,1,39.01134079546786,52.55992564375565,24,0,55,1
8,0,49.67250597145173,47.06397124521794,19,0,12,1
9,2,46.922410356180634,32.73282950338822,32,0,50,1
2,2,19.934477790696647,25.415414301245654,26,0,29,1
8,1,128.4563098490537,64.38971791216098,16,0,55,1
1,0,38.229907633736055,47.7643320563267,-3,0,46,1
5,2,48.42984694512106,52.902238130715844,28,0,57,1
5,2,77.28416367647488,32.373832343233815,25,1,57,1
5,1,78.40331490442411,64.39636123615799,25,0,57,0
6,1,40.60878000242044,42.38436871114494,-31,0,55,1
2,2,29.37111023770548,68.49819283260862,27,0,28,1
1,0,34.547384313464796,51.02565696303028,25,0,54,1
1,2,59.442330303887424,42.26979567867001,26,0,57,1
5,2,61.293632014001936,57.045763963102196,36,1,48,0
4,2,183.99602464903197,50.46511503923501,25,0,50,0
1,2,24.522209909335075,52.060686878989905,662,0,55,0
12,2,25.661594452033974,44.61690277216866,33,0,38,1
3,0,96.99478382888442,67.59138615937866,23,0,38,0
3,2,56.57297610322934,51.54704193426304,110,0,3,0
8,1,-8.436082182664428,225.43883130535187,28,0,57,1
5,0,49.14786785694686,35.874701712689124,50,0,57,1
1,2,27.429541763731557,137.51063197840077,691,0,50,0
4,1,52.61889841891232,38.52161730960917,210,0,57,0
7,1,24.327250935574767,47.91694634989561,126,0,50,1
8,2,37.33977544584154,51.0866188977108,185,0,15,0
4,2,42.102323975130005,36.0324007577247,121,0,57,1
4,2,44.58604381025296,37.241037570627924,-5,0,57,1
3,2,28.186039139906434,30.650100468404467,130,0,50,1
1,1,201.93245070510545,51.00355634359359,448,0,57,1
1,2,213.4360264574969,52.36525654210487,303,1,3,1
1,2,54.93620563265806,44.984209169517435,-14,0,50,0
6,1,42.83130625752641,26.0673659854894,28,0,57,0
2,2,34.97322471296532,38.14115588596723,784,0,55,1
5,2,34.18029861009229,49.82267296275796,74,1,50,1
3,2,12.293828962705248,60.69795940427594,18,0,57,1
11,2,60.87795275505772,45.707261113049476,282,0,20,0
7,2,70.4385894998882,247.3155537172176,26,0,38,1
3,1,44.14962502125661,52.18749751519096,24,0,38,0
7,1,40.85766947619467,38.45242924256338,412,0,1,1
4,2,53.820654113560764,33.35379300871378,26,0,41,0
11,1,72.4282279689287,36.26327129672756,107,0,37,0
1,2,32.686370105825524,50.42510075201587,26,0,57,1
12,1,28.691530838995256,46.63890642018608,25,0,57,1
6,2,37.86704127772688,45.60466888941905,29,0,57,1
1,2,-1.5952838482650868,47.445944657938114,442,2,28,0
2,2,33.480940093524325,46.352207521247,200,1,50,1
8,1,36.069567051105544,61.62002358913548,28,0,47,1
3,0,44.73636810718208,39.04401286779181,480,0,7,1
2,1,81.9570194072435,50.386371381376186,62,0,57,1
12,2,46.37395002740519,51.38435579762876,7,0,26,0
4,0,103.83115297202419,51.74783611473531,16,0,3,0
4,0,48.526569157454944,40.8145090351049,115,0,50,0
2,1,50.77273167965588,43.152840897295036,-16,0,55,0
5,2,58.04068239270651,46.54841816694705,84,0,16,1
4,1,62.90876093140295,49.776348433325566,27,0,50,0
2,2,46.22960274145468,51.747552552552634,68,0,50,1
10,2,42.171094598069104,50.80812501594173,24,0,50,1
7,2,35.360089909393544,37.32305107576304,249,0,50,1
8,1,46.17549487398721,25.486221056396808,25,0,50,0
2,0,28.334303447953204,50.395064190383444,391,0,50,0
12,1,39.93097378072787,49.814142387951634,-24,0,55,1
12,1,38.028535271301614,41.96424931224043,30,0,20,1
8,2,17.64395269764409,69.11660134290484,29,1,50,1
2,1,91.23304086564397,48.964239390877715,29,1,7,1
8,2,42.45486077408068,35.65285216362096,23,0,50,1
7,2,64.79123418560185,38.03490391473361,427,0,57,0
8,1,-10.797440272583781,66.79901868946534,505,1,4,0
12,2,15.518168508008895,36.88417267327145,553,0,8,1
10,2,54.59305814132871,40.563993849159296,396,0,11,0
3,0,66.4771345725376,47.16432858206344,25,0,14,0
2,0,57.9754560377086,36.843224329941584,24,0,3,1
2,1,28.68106684847948,44.19994065204112,29,1,29,1
1,2,30.866018750140753,38.60001784139728,193,0,38,1
4,0,35.6660434825057,39.52063267104759,23,0,50,0
4,0,26.08012817921646,48.46769203473278,645,0,57,1
12,1,55.12105259207973,62.66969536263775,23,0,57,1
10,0,69.38908305002536,36.5861927192931,24,0,57,1
3,0,68.20445976993673,45.8310752738324,586,0,57,1
0,2,45.496946433121934,41.401822797248364,28,0,38,1
10,2,27.921637327203484,52.054325588799976,141,0,50,1
6,2,73.51307590876429,52.85969401571246,29,0,38,0
9,2,249.53749592186557,32.788446532511436,31,0,55,1
9,2,166.11148005608928,226.18348820051648,540,0,20,1
3,1,79.46823199444637,24.54222267384153,484,0,57,1
5,1,78.91677970979839,34.99806364160912,335,1,10,1
5,1,64.57340577839608,25.520225685775063,12,0,40,1
12,1,40.0348571860865,52.070154599674844,23,0,29,0
1,2,87.14485375472853,67.72167581513239,0,0,40,0
7,2,38.57624831146147,41.89441318089448,409,0,50,1
9,2,19.946000923446398,62.53296798633262,70,0,57,1
11,1,82.61762394100394,46.80817709812608,26,1,50,0
2,2,32.11001612375422,40.60417637332979,30,0,57,0
2,1,29.783019753635486,49.93960071067649,462,1,50,1
5,1,66.7746640579196,41.83132604795304,25,0,38,1
2,0,38.739956275882875,32.57052905712533,26,0,50,0
8,2,61.7690882071266,36.92397841803257,296,0,57,0
9,1,42.5235322073519,51.983078758780806,26,0,40,1
12,1,69.21538895600268,45.39558788340829,28,0,55,1
1,1,12.858744526857881,64.0700555482415,38,0,44,1
8,2,53.6439362105093,33.54580164348868,339,0,50,0
6,2,42.94566556839092,35.751665182729575,233,0,50,0
1,1,98.8090505786127,50.390326463283934,25,0,50,1
9,1,23.00060342444239,39.0892854422741,102,0,24,1
6,1,67.0891470642822,50.438607741371406,30,0,42,0
12,0,48.710547145456644,50.94046321524537,30,0,12,1
0,2,37.278781761193784,52.306559984345,-23,0,57,1
7,2,230.87805428400495,34.24769392416114,23,0,1,1
12,0,25.819411270128363,41.181007147152265,27,0,57,1
12,1,61.639780370519716,50.31007422747814,26,0,53,1
10,1,32.88021329311249,51.00124470126419,25,0,55,1
8,1,108.92504434711427,43.7865668234943,311,0,55,0
4,2,52.72301569888624,39.654018478837,24,0,5,1
2,1,44.04129271913494,50.18408809241782,147,0,55,1
12,2,22.182971282866607,41.008769774120594,24,0,48,1
2,2,30.631149982474483,53.37930501317257,117,0,48,1
11,1,26.46352191824301,38.94168844938176,15,0,34,0
6,2,58.00684071244277,50.644422939774486,96,0,50,1
4,2,42.94253020176669,59.376333946063106,25,0,50,1
4,1,33.22192454806191,63.963324575422426,25,0,50,1
3,0,-13.083145225412572,43.65806386790451,26,0,57,1
8,1,57.693948177522856,42.884082915498325,233,0,55,0
2,2,45.901327691778114,48.712837350454315,31,0,26,1
9,0,98.65058253925449,37.88531051366138,25,0,50,1
4,1,53.50442240928807,49.18134056075309,539,0,57,1
12,1,59.4425406452517,36.331052976237594,28,0,4,1
1,2,49.64131991380517,67.52452001294533,407,0,44,1
2,1,298.568188896711,36.65296426694719,242,0,57,0
2,2,59.23014022850745,46.37840566293515,26,0,50,0
10,2,42.075492197556855,41.110463307889816,54,0,57,1
3,1,87.59717823311186,58.41042604702949,27,1,13,1
7,2,32.960227566434604,46.923878109129255,29,0,15,1
8,2,58.65097426679611,60.83578098150398,32,0,55,1
12,2,26.354326715359008,41.66051907160052,203,0,14,1
5,2,68.59180103078943,44.22905066748959,142,0,0,0
12,2,90.11625764586772,49.48836259792217,18,0,28,0
4,2,38.19930911922021,38.27357104634376,208,0,46,0
5,0,47.918833897708694,46.94771840454339,393,0,49,1
12,1,54.77737045178738,42.611760900536225,24,0,57,0
2,0,-7.973249852231479,45.6939398145997,27,0,42,1
3,2,-7.229832441644383,34.563079896759575,29,0,50,1
12,2,63.14107111143627,34.23009707697176,31,0,10,1
4,0,36.02652319453856,44.675658454450804,43,0,55,1
3,2,36.06362631188605,50.3384138254743,-34,0,36,0
12,1,18.454006663028245,45.102742315523656,31,0,50,0
5,2,90.32395542414758,33.347123496142416,27,0,56,1
4,2,50.72121072063541,63.175520525520774,29,0,26,1
5,1,62.1894586514038,51.74396637283373,30,0,50,1
7,2,47.66392241068104,54.73410936151451,2,2,26,1
3,0,42.41626453797963,41.04637014882437,56,1,57,0
7,2,53.379432788725,48.98856062013576,33,0,28,0
2,2,51.97818302592627,41.072189667293806,24,0,41,1
4,1,75.0275555432606,29.237660514174586,31,0,49,1
7,2,61.78281368058024,41.461914896817724,31,0,40,0
4,2,39.603285763760084,52.0412524224488,24,0,52,1
9,0,46.899297487733456,50.941249048815735,26,1,57,0
8,2,22.45324905209852,51.90498329150942,77,0,38,1
9,0,53.22183865428751,36.81790273236517,321,0,26,0
9,1,93.99933970851237,51.11287987636739,25,0,46,1
1,0,-10.1379628136152,37.21097073809936,203,0,40,1
8,1,101.56507316098853,286.7178526857394,29,0,12,1
2,2,41.19130766421779,40.22711684261075,23,0,50,0
4,0,22.38106525385408,47.239168162348115,27,0,55,1
1,1,36.019750889953976,36.159962457022225,172,0,55,1
9,2,51.7217710367104,35.369211798596254,450,1,50,1
7,2,19.7994568651097,37.12422602303307,32,0,57,1
5,2,31.519835024642056,52.04965264684029,25,0,41,1
9,2,35.39559874072482,41.455077007381384,27,0,57,0
7,2,70.79925570504608,42.58025314368831,23,0,55,1
7,2,59.396334265721535,50.377020680969984,29,0,8,1
0,2,15.976902381641771,40.18107705339262,24,0,11,0
2,1,190.20619931037078,34.636897434589216,27,0,55,0
7,2,68.13466903790837,34.44193129289997,123,0,57,1
7,1,71.91216621413837,61.123895422532584,-11,0,38,1
11,2,31.41801892741652,35.88795959363325,26,0,33,1
3,2,66.99629526457582,47.15807857535815,24,0,38,1
0,2,38.90584304089974,33.879269422253614,384,1,50,1
7,2,81.34506045269097,46.84506145122019,270,0,45,0
7,2,38.83951680567058,66.38924397001605,23,0,41,0
10,1,63.03360102049222,208.06603372114526,33,0,55,1
2,0,59.22870791408095,61.687118123565114,295,0,15,0
12,2,27.339279079435457,40.27282895352909,22,0,50,1
6,0,30.7915252225098,43.466878512505886,28,0,38,1
7,0,40.25426570540137,42.26014096425717,23,0,41,1
7,1,35.1091926054733,61.937601709155196,32,0,50,1
9,2,54.190550455658645,46.60626192223859,569,0,57,1
10,2,70.9229579533857,51.18883845159229,27,0,57,0
4,1,59.509048178689596,40.07845886994601,27,0,57,0
10,2,60.7494585630498,51.65124601639621,88,0,55,0
9,1,69.88972481628971,40.81029417570798,61,1,45,0
6,0,15.505563853356641,37.38115125646965,305,1,50,1
7,1,71.29800209400024,30.451992065210156,111,0,50,1
4,1,43.72449472112776,35.84084783562273,206,0,28,1
8,0,46.230841992011584,67.93604805781993,26,0,50,0
2,1,220.8093543561703,50.72204354214665,411,0,20,0
3,2,30.38777766011256,68.3823757064639,231,0,50,1
2,2,28.205480019426425,44.97702091905366,125,0,57,1
10,1,76.63075070895465,51.861039022384354,389,0,50,1
8,1,5.9204953747258084,67.32307312037639,27,0,22,1
6,1,35.61403643359304,35.45785206332904,37,0,5,1
8,0,38.450830252925925,36.533097906485125,82,0,22,1
8,0,46.574314319837086,40.70217330557841,28,0,55,1
2,2,30.24239432641468,50.95545098870251,247,0,49,1
4,2,-9.640943556852562,37.18217797127317,698,1,3,1
4,0,35.645340129264724,51.303164618241524,23,0,33,1
10,1,-0.47225255804466215,66.53539709795011,21,0,55,1
10,2,38.67309692534346,51.42461077351395,27,0,40,1
8,1,3.4713745036820267,29.457106698928904,71,0,48,1
8,1,45.43713098291992,52.14346641362719,23,0,55,1
6,2,30.56463895863195,43.66521203899614,27,0,57,0
12,1,81.20061968073367,63.359912096912026,32,0,8,1
8,0,58.914684144041715,69.86906112977752,28,0,38,1
8,1,70.15285372843393,61.27075595651696,151,1,55,1
5,2,46.00964061112914,28.161537456531853,26,0,50,1
2,0,67.1749813177503,52.01511748650403,32,0,1,1
3,2,42.88544457010397,36.016843637947744,25,0,57,0
6,2,69.25122849618462,36.37964921984673,27,1,13,1
8,2,44.93598907863556,37.109222781605226,24,0,57,0
3,0,37.55993575901379,44.806269443919355,32,0,16,1
12,2,55.198150832016374,31.491392654571932,28,0,50,1
2,0,78.5252065616414,42.62098134547978,233,0,19,0
10,1,43.02661937423103,40.244811717823644,484,0,50,0
6,1,22.685422549025102,46.115279126382674,441,0,38,0
7,0,73.10900436259462,46.07275316470192,26,0,50,1
7,2,35.78239772398114,6.324355503718822,466,0,15,0
3,0,68.28184547459105,26.276152673085697,-24,1,55,0
9,0,26.674114759799295,65.74463973628627,34,0,4,1
9,2,51.28907805082164,36.50421150319875,30,0,7,0
5,0,45.36307209937941,50.55786660108019,22,0,50,1
8,2,28.429300172897904,30.528410503007997,29,0,50,1
6,2,72.42657272168074,56.06879628168339,128,0,57,1
9,2,92.52522706153023,51.0341775317548,22,0,57,0
8,0,50.3334611859227,34.33109462967391,27,0,31,1
8,1,67.51195745405192,41.97002746761938,436,0,57,1
7,2,35.06822110701137,61.90842392202644,27,0,57,1
8,2,35.075682816757094,29.183417898108367,28,0,55,1
3,2,89.15012855384475,25.87405007464107,28,0,28,1
11,2,52.40926964827832,61.60908266488498,29,1,46,1
7,2,49.77254127267126,64.2342578377552,230,0,5,1
6,2,70.54363688202167,63.912371267695946,102,0,50,1
1,0,70.6093306576061,52.12896756717287,98,0,29,1
3,2,18.407637651066334,46.157003259541355,27,0,57,1
2,0,38.64681071532203,45.459391230395504,30,0,42,1
8,1,60.80551605047763,52.11609574353896,26,1,38,1
8,2,54.12267837621614,48.54394183781658,91,0,41,1
11,1,38.87997847942826,63.34944313835461,435,1,55,1
4,1,18.92235799190137,39.42120663103889,439,0,50,0
9,1,48.94020137362491,35.76805763559029,31,0,57,0
2,0,100.04870826574374,45.84185897546219,115,0,41,1
10,1,53.76480200651449,50.00595890831496,27,0,41,1
1,1,55.694204227430426,8.639223086774066,491,0,40,1
8,2,24.394668684468527,39.306446266376184,23,0,57,1
1,1,64.4761241330208,37.63503545168313,25,1,50,0
8,0,48.11585594920671,61.84644614669689,26,0,50,1
0,1,68.03689366132082,45.85198127704678,205,0,40,0
2,2,77.52925937396138,42.93041659834318,28,0,29,1
12,0,46.69056813287186,45.490657359559194,25,0,3,0
4,1,52.788049226242904,64.61400957174263,228,0,4,0
12,2,30.521620054031022,41.24021835654672,226,0,57,0
4,1,53.29036931679839,45.92033052888258,25,0,8,0
8,1,245.18526909913945,39.27919743449108,601,0,26,1
0,2,21.48317122224036,47.127157791762066,-20,0,15,0
6,1,67.48537263103105,46.09886191810014,26,0,25,0
12,2,55.45997350478409,45.269764631090254,26,0,35,0
7,1,60.45505463414713,51.67624887442124,651,1,57,1
11,2,66.90398605658886,45.72772931692649,26,1,55,1
2,0,43.48050291255549,42.239327154846734,395,0,41,0
7,2,67.32773541069858,51.938920122072666,-2,0,57,0
13,0,7.753892428331817,51.2773163650202,-33,0,57,1
8,2,50.76813857061037,33.309211845174204,335,0,57,1
4,1,61.16798063216637,52.39359756469573,26,0,38,1
12,0,40.2631701896637,46.04174354352004,26,0,50,0
7,1,78.8647129457369,47.638706066843355,32,0,55,1
10,2,36.61757454315119,36.4324869686909,189,0,7,1
11,1,46.698652885672594,39.524214652853836,28,0,19,0
2,2,36.07601975277053,35.353024087586185,25,0,7,1
5,0,20.43372633106995,245.25454477319403,34,0,41,1
8,0,244.90136329420858,47.83764898059959,25,0,50,1
8,2,49.23393957240137,9.227787336399704,5,0,57,1
8,2,12.878235495233817,46.083763962684024,269,0,50,1
7,2,38.197784411272735,41.509593633340394,572,0,50,1
6,0,77.37310512927023,39.78676056883494,27,0,38,0
4,0,52.400940496864294,50.46830457108737,27,0,57,0
12,1,107.78135227966533,46.0930832303519,577,0,38,1
4,2,32.27466165449437,40.33779892686146,47,0,43,0
8,0,82.33907833709753,50.385454145904426,132,0,57,1
11,1,43.04965441620821,15.223667558837176,27,1,57,1
1,2,31.150814002567948,49.75131674421737,26,0,55,0
3,1,40.7361553077543,28.438647817552223,584,0,19,1
10,0,82.0581958229063,49.26100621969213,348,1,14,1
14,1,26.81703663973217,36.58528644801836,15,0,40,0
2,2,157.70931348824874,27.99729407561308,514,0,55,1
9,2,62.25994153481578,66.2238715310771,575,0,28,0
12,1,34.005988163529544,169.14455064513152,42,0,40,0
4,1,52.21522699163151,49.76009255282522,29,0,50,1
6,1,37.779076785425104,37.30222347064186,90,0,38,1
4,2,22.639952564086904,48.92244430249639,17,0,20,1
1,1,27.840034934160073,43.90201603713245,376,0,50,1
2,1,47.53625888213377,46.675378046151565,33,0,20,0
10,2,69.58305325596504,50.72282829031153,428,0,38,1
10,0,50.992775382312544,27.247706797240312,29,0,38,1
9,2,33.15405659174755,46.688562893926814,-1,0,11,0
3,1,53.29321792332538,27.19123408307088,25,0,40,0
4,2,71.60283527044088,36.21109838244615,687,0,57,0
2,1,134.19204854157465,50.73285933644263,454,0,24,1
6,2,39.48052352500592,53.266354205132025,271,0,55,0
7,2,85.21887822798237,51.06998017434492,30,0,41,0
3,2,47.134664571655875,47.01462696869191,28,0,55,1
2,2,39.33502866553065,61.17703333467977,-27,0,57,1
5,2,22.025194359676266,47.049692381257145,28,0,38,0
8,1,42.051177645224115,28.23565914966461,4,0,41,1
10,1,38.407306201784294,23.69844184515072,536,0,50,1
12,1,60.76976991877704,45.10761638906607,410,0,57,0
7,0,9.81822839605583,66.08408939751024,27,1,29,1
8,2,43.22945376904955,51.21766315800192,335,0,21,1
9,1,32.280861137025276,46.143079143226444,24,0,54,1
5,0,44.665824849901085,49.04142459815854,-70,0,55,0
12,1,18.06025694914238,40.576307037716596,151,0,50,0
